KMeans_K10L2,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S2_243725576,S8_164038154
0,0,0.0238711,0.013095,0.0190545,0.00908179,0.00688925,-0.00967125,0.0143668,-0.00548467,0.00773385,0.00708328,18.79583359,14.14166641,809.75,159.5,5,96.478302,459.5,19,258,19,18.07291603,70.39109802,181.1025238,28.79999924,3.125,25.67499924,17.5,14.14166641,2196.75,17957.9791666667,1.97083333133333,1.13520832858333,1,1,1,Bad,1,1,0,1
0,0,0.0143122,0.00806454,0.000935957,0.000958675,-0.00502436,0.00537927,0.00795471,0.0085957,-0.00962078,-0.00162674,17.41666794,12.66250038,669.5,146.5,6.5,87.23490906,333.5,24,267.5,24,17.73125076,72.52062988,195.0910339,26.60000038,2.150000095,24.45000076,16.92916679,12.66250038,2243.75,17504,1.98124997816667,1.11833333966667,1,1,1,Good,1,1,0,1
0,0,0.0104837,0.00493099,-0.00224241,-0.00456454,-0.00666446,0.00521139,0.00631667,0.00549653,-0.0104288,-0.00282496,17.41666794,12.66250038,669.5,146.5,6.5,87.23490906,333.5,24,267.5,24,17.73125076,72.52062988,195.0910339,26.60000038,2.150000095,24.45000076,16.92916679,12.66250038,2243.75,17504,1.98124997816667,1.11833333966667,1,1,1,Good,1,1,0,1
0,0,0.0130117,0.00719244,0.000286937,-0.00301567,-0.00871626,0.00521251,0.00735033,0.00560304,-0.0088103,-0.00597119,21.92916679,15.76249981,855.25,200,4,107.1190414,546,18.5,207,35.75,16.51250076,62.01874542,244.2521362,32.04999924,5.425000191,26.625,20.64583397,18.84999847,1841.5,18276.7916666667,1.88958334916667,1.2256249885,1,1,1,Good,1,1,0,0
0,0,0.0234378,0.0125114,0.0176646,0.00966845,0.006118,-0.0104747,0.0101091,-0.00218831,0.00498729,0.00760311,21.52916718,15.41666698,873,206,4,109.8406296,565.5,19,193.25,34.25,17.34583282,64.06567383,246.7463837,31.52499962,4.449999809,27.07500076,19.96666718,18.27916718,1704.5,18428.0625,1.82083334541667,1.28750000408333,1,1,1,Good,1,1,0,1
0,1,0.0219211,0.0123768,0.014499,0.00990355,0.00620052,-0.00957602,0.0119942,-0.00329107,0.00652275,0.00832497,21.52916718,15.41666698,873,206,4,109.8406296,565.5,19,193.25,34.25,17.34583282,64.06567383,246.7463837,31.52499962,4.449999809,27.07500076,19.96666718,18.27916718,1704.5,18428.0625,1.82083334541667,1.28750000408333,1,1,1,Good,1,1,0,0
0,0,0.0222251,0.00968266,0.0153427,0.0103246,0.00740423,-0.00639132,0.0125228,-0.00646536,0.00620214,0.00372597,18.97916603,12.71666622,931.5,211.5,5,104.9665375,579.75,22,207.5,37.5,15.98958302,62.39882278,253.2481079,28.42499924,2.799999952,25.625,17.38333321,16.01666641,2322.75,18104.2708333333,2.29374998791667,1.02750000841667,1,1,1,Good,1,1,0,0
0,0,0.0246091,0.0125867,0.0170505,0.01148,0.00700323,-0.0118843,0.0104409,-0.00494219,0.00696531,0.00509059,17.90833282,12.95833302,540,96.5,6,81.37704468,278,22.75,164.5,22.75,17.83749962,69.13806915,201.3098755,27.75,1.950000048,25.79999924,17.03750038,12.95833302,2274.5,18496.2083333333,2.20833333341667,1.08270833383333,1,1,1,Good,1,1,0,2
0,0,0.0239673,0.0125565,0.0180324,0.0110196,0.00792636,-0.0111909,0.0155655,-0.00317167,0.00674671,0.00697171,18.42083359,13.625,568,114,6,88.57686615,322.25,22,174.75,22,17.30624962,69.50344086,191.4954224,27.92499924,3.025000095,24.89999962,17.43333244,13.625,2269.75,18342.2291666667,2.12499996033333,1.08916666133333,1,1,1,Bad,1,1,0,2
0,0,0.019221,0.0112941,0.0135447,0.00830701,0.00277301,-0.00420949,0.0123791,0.000985522,0.00261929,0.00386332,18.42083359,13.625,568,114,6,88.57686615,322.25,22,174.75,22,17.30624962,69.50344086,191.4954224,27.92499924,3.025000095,24.89999962,17.43333244,13.625,2269.75,18342.2291666667,2.12499996033333,1.08916666133333,1,1,1,Bad,1,1,0,0
0,0,0.0245885,0.0134427,0.0184308,0.0100735,0.00575386,-0.00864035,0.0113379,-0.00488593,0.00929906,0.00865311,18.42083359,13.625,568,114,6,88.57686615,322.25,22,174.75,22,17.30624962,69.50344086,191.4954224,27.92499924,3.025000095,24.89999962,17.43333244,13.625,2269.75,18342.2291666667,2.12499996033333,1.08916666133333,1,1,1,Bad,1,1,0,0
1,0,0.0237135,0.0127732,0.0197492,0.00937302,0.00725624,-0.00716073,0.0118493,-0.0061611,0.00785125,0.00535333,18.42083359,13.625,568,114,6,88.57686615,322.25,22,174.75,22,17.30624962,69.50344086,191.4954224,27.92499924,3.025000095,24.89999962,17.43333244,13.625,2269.75,18342.2291666667,2.12499996033333,1.08916666133333,1,1,1,Bad,1,1,0,0
0,0,0.0241769,0.0122924,0.0177539,0.0115485,0.00763723,-0.0087548,0.0105443,-0.00657946,0.00793674,0.00855218,18.30833435,13.47083378,531.5,103.25,6,88.3921051,299.25,21.25,159,21.25,17.57083321,69.04083252,194.2507324,28.04999924,2.599999905,25.45000076,17.375,13.47083378,2255.25,18519.4166666667,2.14999999608333,1.09375000508333,1,1,1,Good,1,1,0,0
0,0,0.0249309,0.01292,0.0192791,0.0115893,0.00760747,-0.0100151,0.0133157,-0.00370562,0.00530539,0.0065603,18.51666641,13.86666679,595.5,121.25,7,88.51712036,336.25,23.25,182.5,23.25,17.16041565,69.68695068,184.404007,28.04999924,3.425000191,24.625,17.47500038,13.86666679,2293,18208.2916666667,2.13333332541667,1.07916665075,1,1,1,Good,1,1,0,1
0,0,0.0238918,0.0117812,0.0179096,0.00977494,0.00773981,-0.00974828,0.0142294,-0.00285532,0.00625347,0.00445578,18.99583244,14.57499981,667,135,6,91.44544983,378.25,26,196.5,26,17.42916679,68.55110168,174.6416931,29.29999924,3.875,25.42500114,17.42083359,14.57499981,2256,18013.8333333333,2.09166664883333,1.09875001008333,1,1,1,Good,1,1,0,1
1,0,0.0243439,0.0129153,0.0176228,0.0115008,0.00754384,-0.00912852,0.0121817,-0.00436891,0.00616569,0.00622454,15.32083321,10.32083321,927.75,205.25,11,96.34615326,549.75,40,439.25,41.25,16.73541641,67.54960632,207.6650696,24.375,-0.400000006,24.77499962,14.97916603,11.1208334,2548.5,18364.6666666667,2.52291667441667,0.961666673416667,1,1,1,Good,1,1,0,0
0,0,0.0236414,0.0125571,0.0184492,0.011174,0.00748637,-0.00856188,0.0112121,-0.00384043,0.00798092,0.00637581,18.75416565,14.30416679,709.75,142.25,6.25,92.20716095,404.75,25.75,211,28,17.10208321,68.13538361,176.249939,29,3.900000095,25.10000038,17.15416718,14.32916641,2288.75,18034.2708333333,2.1020833055,1.08437500416667,1,1,1,Good,1,1,0,0
0,0,0.0234213,0.0137513,0.0194539,0.0103003,0.00828377,-0.0101843,0.0140521,-0.000563642,0.00789639,0.00513984,18.01250076,13.26249981,541,107.5,6,88.15894318,306,20.25,170.25,20.25,17.23958206,69.51454163,189.8421021,27.5,2.700000048,24.79999924,16.97916603,13.26249981,2300,18425.0416666667,2.15833334133333,1.0775000055,1,1,1,Good,1,1,0,0
0,0,0.0246848,0.0123063,0.0177187,0.00971419,0.00764927,-0.0104298,0.0134666,-0.00510213,0.00740944,0.00719097,18.01250076,13.26249981,541,107.5,6,88.15894318,306,20.25,170.25,20.25,17.23958206,69.51454163,189.8421021,27.5,2.700000048,24.79999924,16.97916603,13.26249981,2300,18425.0416666667,2.15833334133333,1.0775000055,1,1,1,Good,1,1,0,1
0,0,0.0251472,0.0110529,0.0154433,0.00939405,0.00557995,-0.0117104,0.00955708,-0.00269832,0.00898651,0.0072289,18.01666641,12.23750019,1048.5,224.75,6,102.0098267,635,24.25,236.5,43.75,15.82083321,63.7942276,236.9804535,27.20000076,2.400000095,24.79999924,16.85416603,15.19999981,2460.25,17916.3958333333,2.37708336108333,0.986041675,1,1,1,Good,1,1,0,1
0,0,0.0126963,0.0104985,0.0116973,0.00603631,0.000680175,-0.00502318,0.00638263,-0.00324658,0.00153854,-0.00112032,17.63749886,13.11666679,499,104,4,90.07792664,246.25,15,194.25,16.75,14.10208321,67.4750061,181.9268799,26.04999924,5.150000095,20.89999962,17.14583206,13.11666679,2067.25,16887.0625,1.92916662483333,1.20520832633333,1,1,1,Good,1,1,0,1
0,0,0.0114043,-0.000544032,3.99051e-05,0.000807506,0.0217228,-0.00429393,0.010631,-0.0134072,0.00715086,-0.0244528,16.35000038,16.14166641,734.25,104,25.5,38.48723602,249.75,92.75,208,187.75,11.28958321,85.69129944,10.87002373,22.92499924,9.75,13.17499924,16.26666641,16.30833244,2215.25,13601.9375,2.08333330358333,1.43750000991667,2,2,1,Good,1,1,0,2
0,0,-0.00717318,0.00770927,0.000397369,-0.000482308,-0.0125476,0.00100081,0.00173867,-0.00190715,-0.00283696,-0.00521553,22.07500076,15.4958334,681.75,152,5.25,103.9068604,427.75,23,172,29.25,16.76458359,63.26258087,264.6605835,32.07499695,5.574999809,26.49999809,20.97500038,18.69583321,1723.5,18668.5416666667,1.98958333333333,1.25124999883333,1,1,1,Good,1,1,0,0
0,0,0.0114056,0.00643799,-0.000778052,-0.00492592,-0.00644862,0.00328974,0.00480119,0.00617545,-0.00804767,-0.0106127,21.47083282,14.70416641,829.75,233,2.25,119.3371124,576.5,14.25,414,29.5,18.00416565,63.00681305,277.326416,32.27500153,3.700000048,28.57500076,20.79583359,17.62916565,1853.25,18377.2916666667,1.91041666258333,1.15062498558333,1,1,1,Good,1,1,0,0
1,1,0.0150163,0.00656573,0.00602736,0.00239375,0.00109689,-0.0015955,0.00852996,0.00343745,-0.00187116,-4.53227e-05,20.65416718,14.27083397,482.5,96.75,5,88.60758972,270.75,24,149.5,24,16.02708435,62.91326904,265.052948,29.95000076,4.474999905,25.47500038,19.98749924,14.27083397,1899.75,19018.2916666667,2.19583329558333,1.20333332816667,1,1,1,Good,1,1,0,0
0,0,0.0244668,0.0122069,0.0164922,0.0093257,0.00816581,-0.00906984,0.011341,-0.00413818,0.00843629,0.00851911,16.12916565,11.22916603,558.5,108,7,77.30332947,272,25.25,222,25.25,18.39583206,69.94660187,196.4589386,26,-0.300000012,26.29999924,15.33333302,11.22916603,2447.75,17478.6666666667,2.09583330158333,1.04083334416667,1,1,1,Good,1,1,0,2
0,1,0.0151511,0.00882509,0.00540792,0.00266627,0.000789466,0.00094558,0.00700161,0.00155523,-0.00133743,0.00440947,25.52499962,19.95416641,869.5,205,2,112.8850861,572.5,17,379.25,39.5,17.17291641,66.30491638,230.9949341,35.32500076,9.424999237,25.89999962,24.86666679,22.02083397,864,18426.2708333333,1.412499994,1.84812501075,1,1,1,Good,1,1,0,0
0,0,0.00217827,0.00975279,0.00966958,0.00202382,-0.00105681,-0.00482234,0.00639226,-0.00388245,0.00197232,-0.0150612,16.93333435,13.1833334,1208.25,230.5,20.5,79.42276764,568.25,64.5,514,64.5,13.00833321,70.31627655,159.9250183,23.89999962,5.399999619,18.5,16.79999924,13.1833334,2151.75,17441.0833333333,2.46875,1.30708331866667,1,1,2,Good,1,1,0,2
0,0,0.00582698,0.0101064,0.0095602,0.00404037,-0.00236064,-0.00730335,0.00560613,-0.00617605,0.00365139,-0.0074696,13.16666603,9.287500381,930.75,146,24,63.52863312,414,83.25,247.75,121.25,12.26875019,67.14302826,158.2391968,20.375,2.099999905,18.27499962,12.10833359,10.20833397,2393.25,16208.7708333333,2.00624994425,1.07833333316667,1,1,1,Good,1,1,0,2
0,0,0.0168827,0.0123967,0.0144834,0.00984649,0.00774206,-0.00828455,0.00874467,-0.00709123,0.00613942,0.00294117,16.88750076,11.61666679,975.75,195,29,68.34860229,440.75,89.5,245.5,92,12.27083397,61.27650452,214.3393707,24.10000038,4.074999809,20.02499962,15.7541666,12.54166603,2015,16814.2708333333,1.77083335325,1.27000002058333,1,1,1,Good,1,1,NA,2
0,0,0.0253872,0.0118891,0.0176497,0.0120541,0.0106164,-0.00861023,0.0123885,-0.00330565,0.00553164,0.0102167,16.42083359,11.88749981,730.25,132,6.75,84.58218384,389,24.25,250,24.25,17.40416718,71.03780365,181.802536,25.77499962,1.274999976,24.5,15.57916641,11.88749981,2427.75,17865.1041666667,2.11041665091667,1.0460416725,1,1,1,Good,1,1,0,0
0,0,4.84898e-06,0.00728208,0.00124335,-0.000743837,-0.00822646,-0.000444564,0.0050112,0.00298893,-0.00305001,-0.000722051,22.38333321,16.10000038,444.5,92,6,84.21067047,233.25,21.75,138,21.75,15.09583282,62.89921951,262.1969604,31.47500038,7.474999905,24,21.13333321,16.10000038,1606.25,18762.4166666667,2.05208334333333,1.33458335691667,1,1,2,Good,1,1,0,1
0,0,0.00783256,0.0106515,0.0115444,0.0082694,-9.22027e-05,-0.00725356,0.00619019,-0.00241238,0.00424161,-0.00696127,18.10416603,12.82083321,1227.25,233,37.75,66.33231354,561.25,121,301.5,123.75,11.12708282,60.14528275,217.089035,24.60000038,6.099999905,18.5,17.16666603,13.63333321,1754.75,16504.875,1.71041668466667,1.407291651,1,1,1,Good,1,1,0,2
0,0,0.0137553,0.00775787,0.00538971,0.0010491,-0.00585912,0.000331463,0.00781576,0.00326623,-0.00149779,-0.00434478,21.20833397,13.97083282,564.75,136.5,4.75,104.1976776,359,22.75,256.5,32.5,17.44791603,63.62055588,297.4975891,31.02499962,3.599999905,27.42499924,20.72500038,17.12916565,1875.5,18538.7083333333,2.1333333055,1.11520834766667,1,1,1,Good,1,1,0,1
0,1,0.00255499,0.0060646,0.000607596,0.000134563,-0.00906034,0.00230683,-0.00056001,0.00283815,-0.000302027,-0.00254106,21.20833397,13.97083282,564.75,136.5,4.75,104.1976776,359,22.75,256.5,32.5,17.44791603,63.62055588,297.4975891,31.02499962,3.599999905,27.42499924,20.72500038,17.12916565,1875.5,18538.7083333333,2.1333333055,1.11520834766667,1,1,1,Good,1,1,0,0
0,0,0.0136737,0.0112768,0.0120722,0.00774988,0.00335305,-0.00497016,0.0062274,-0.00210234,0.00396079,-0.00357937,25.18333244,20.95833206,816.25,180,2.75,103.6689377,488.25,14.25,272.75,14.5,15.87708282,70.02157593,168.68396,34.67499924,12,22.67499924,23.54166794,20.99583244,1461,17550.6666666667,1.73125001791667,1.53270834683333,1,1,1,Good,1,1,0,0
0,1,0.0220718,0.0122408,0.0135468,0.00701433,0.00435453,-0.0064451,0.00852601,-0.00146613,0.00257175,0.00350234,21.42916679,17.25833321,656.25,159,5,95.38847351,368,21.75,260,25,14.83333302,69.80371094,167.3860931,30.39999962,9.149999619,21.25,20.07916641,17.31666756,1826.75,17234.1458333333,1.862499992,1.31229167183333,1,1,1,Good,1,1,0,0
0,1,0.0143559,0.00892712,0.00592211,0.000863964,-0.00256802,0.000561729,0.00585955,0.000148554,-0.00225269,-0.00332178,17.89999962,13.22916603,538.5,110.5,4.5,88.34580994,260.5,18.25,202.75,20,14.10624981,67.01412964,187.2799072,26.32500076,5.275000095,21.04999924,16.85416603,13.24166679,2026.5,16846.1666666667,1.899999976,1.22604167958333,1,1,3,Good,1,1,0,1
0,1,0.0130073,0.0136748,0.0170772,0.0103403,0.00467353,-0.0109346,0.00993594,-0.0089083,0.00963096,-0.00234386,17.48749924,12.25833321,1150,221.75,36,65.6534729,518.75,115,282.25,118.75,11.45833302,60.62486267,213.13414,24.17499924,5.275000095,18.89999962,16.44166756,13.11250019,1869.75,16523.9791666667,1.73750001208333,1.34770833458333,1,1,1,Good,1,1,0,2
0,0,0.00230145,0.0102535,0.00816954,0.00231549,-0.00389294,-0.00463389,0.00560861,-0.00173922,0.00627228,-0.000884623,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,0
0,0,-0.00661306,0.00908139,0.00181233,0.0014162,-0.00989178,-0.00158728,0.00234597,-0.00537285,-0.00480473,-0.0176875,19.84999847,16.32083321,1120.75,233,4,93.52270508,567.75,22.25,389.5,22.25,13.4958334,70.19937134,146.0275726,27.5,8.274999619,19.22500038,19.4375,16.32083321,1783.75,17672.125,2.22499996416667,1.49708334608333,2,1,2,Good,1,1,0,2
0,0,-0.00242519,0.00820704,0.00106345,0.00238082,-0.00829151,0.00225402,0.00505586,-0.00125448,0.000888971,-0.00581137,19.70416641,13.54166603,458.75,95.25,8,85.26243591,253.5,30.25,137,31.25,15.125,63.02105713,253.3959656,28.75,4.75,24,19.06666565,13.79583359,2112.75,18689.7708333333,2.53541666266667,1.08874999975,1,1,1,Good,1,1,0,0
0,0,0.0235061,0.0128728,0.0184885,0.0127343,0.00779799,-0.0111305,0.012274,-0.00199656,0.00642585,0.00892152,17.61249924,12.89583397,669.75,136.75,7,89.7379837,374.5,25.75,194.75,25.75,16.91041565,69.51913452,194.1980743,26.72500038,2.400000095,24.32500076,17.05833435,12.89583397,2300,18464.3333333333,2.25416666275,1.06458332133333,1,1,1,Good,1,1,0,0
0,0,0.0244429,0.0129453,0.0181639,0.00981969,0.00571557,-0.00947307,0.0130103,-0.00439092,0.00410517,0.00595877,17.52499962,12.83749962,663,136,7,90.00717926,372,25.75,194.25,25.75,16.96875,69.5451355,192.687149,26.70000076,2.299999952,24.40000153,16.94583321,12.83749962,2315,18479.7291666667,2.27708335708333,1.05833334225,1,1,1,Good,1,1,0,2
0,1,0.0249027,0.0128379,0.0190201,0.00953938,0.010874,-0.0100548,0.010707,-0.00460181,0.00518135,0.00742479,18.19166565,13.30000019,524.75,99.5,5.75,86.85171509,290.5,19.75,159,19.75,17.66666603,69.14566803,196.340332,27.95000076,2.400000095,25.54999924,17.25,13.30000019,2262.25,18496.2291666667,2.15416666875,1.09083333125,1,1,1,Good,1,1,0,0
0,0,0.0227919,0.01245,0.0172471,0.0100473,0.00575352,-0.00967093,0.0138966,-0.00596348,0.00683489,0.0106672,17.00416565,12.47083282,471.5,91.25,4.75,82.38104248,255,18.25,164.25,18.25,17.68541718,71.09742737,184.696991,26.625,1.75,24.875,16.30833435,12.47083282,2412.25,18580.2291666667,2.25833334516667,1.03437501191667,1,1,1,Good,1,1,0,1
0,0,0.0259478,0.0127844,0.0188561,0.0122763,0.0104863,-0.00587627,0.0104841,-0.0065311,0.00990125,0.00899115,17.61249924,12.89583397,669.75,136.75,7,89.7379837,374.5,25.75,194.75,25.75,16.91041565,69.51913452,194.1980743,26.72500038,2.400000095,24.32500076,17.05833435,12.89583397,2300,18464.3333333333,2.25416666275,1.06458332133333,1,1,1,Good,1,1,0,0
0,0,0.014568,0.0112526,0.0118727,0.00607394,0.00187036,-0.00594175,0.00846288,-0.00457411,0.000482802,-0.00434447,18.06666756,14.01249981,646.5,143,3.75,96.31159973,364,14.25,223,22.75,12.26875019,65.96554565,159.6904449,25.625,7.024999619,18.59999847,16.66666603,15.20833302,2212.25,16771.6458333333,2.50000005975,1.13895833991667,1,1,3,Good,1,1,0,1
0,0,0.0211387,0.0104037,0.0140674,0.0073328,0.00568641,-0.00530285,0.0112527,-0.00240981,0.00127477,0.00631786,17.90833282,12.95833302,540,96.5,6,81.37704468,278,22.75,164.5,22.75,17.83749962,69.13806915,201.3098755,27.75,1.950000048,25.79999924,17.03750038,12.95833302,2274.5,18496.2083333333,2.20833333341667,1.08270833383333,1,1,1,Good,1,1,0,0
0,0,0.0243744,0.0128248,0.0178965,0.0101889,0.00781966,-0.0104115,0.00774043,-0.00477725,0.0112135,0.0102217,17.00416565,12.47083282,471.5,91.25,4.75,82.38104248,255,18.25,164.25,18.25,17.68541718,71.09742737,184.696991,26.625,1.75,24.875,16.30833435,12.47083282,2412.25,18580.2291666667,2.25833334516667,1.03437501191667,1,1,1,Good,1,1,0,0
0,0,0.0216596,0.0116902,0.0162206,0.00944998,0.00654894,-0.00815849,0.0108573,-0.0047216,0.00792384,0.00925319,18.04999924,12.9958334,543,101.25,5,85.32256317,292.5,20.25,163.25,20.25,18.32500076,68.89096069,205.7280579,28.15000153,1.549999952,26.60000038,17.26250076,12.9958334,2248.25,18562.4375,2.18333334733333,1.0943749995,1,1,1,Good,1,1,0,0
1,1,0.0230605,0.0119328,0.0167773,0.00873245,0.00923184,-0.0113447,0.0126804,-0.00429065,0.00959593,0.0074907,17.10833359,12.42083263,492,90.5,5.25,80.61607361,259,21.5,162.5,21.5,17.36249924,69.65943146,189.4698792,26.72500038,1.799999952,24.92500114,16.31666565,12.42083263,2413,18642.8541666667,2.32083332541667,1.028124998,1,1,1,Good,1,1,0,0
0,0,0.0246271,0.0125757,0.0182259,0.0102387,0.00807664,-0.0079525,0.0114071,-0.00629261,0.00809334,0.00748156,17.72083282,12.7541666,581.25,111,6,85.34645081,314,23,171.5,23,17.09375,68.64883423,203.9836121,27.02499962,2.125,24.89999962,17.14166641,12.7541666,2252.25,18554.7083333333,2.21041665483333,1.08770832925,1,1,1,Good,1,1,0,0
0,0,-0.0114514,0.00720638,-0.000158137,-2.15118e-06,-0.0113597,-0.000691866,-0.00466888,-0.00483435,0.000624645,-0.0128344,26.15416718,22.38750076,1305.5,280,5,100.7634964,697.25,17.75,380.75,52.5,13.125,67.30792236,150.7145081,34.125,14.625,19.49999809,24.46666718,23.35833359,768.25,18442.6041666667,1.775000006,2.11854161816667,1,1,3,Good,1,1,0,1
0,0,0.0227354,0.0123739,0.0172603,0.010624,0.00961626,-0.0072857,0.00483464,-0.0045099,0.00782724,0.00708459,14.22916698,10.50833321,549.25,103.5,7.5,75.58319092,263.25,31,195,31,16.75,73.78788757,149.6042175,23.65000153,0.949999988,22.70000076,13.28750038,10.50833321,2474.75,16876.9791666667,2.09999998416667,1.03291668,1,1,2,Good,1,1,0,0
0,1,0.0236077,0.0119492,0.0167062,0.011223,0.00682291,-0.0073545,0.0108079,-0.00276053,0.00465294,0.0100577,17.80833435,13.13749981,764.5,148,5.25,92.7620163,422.75,19,251.25,19,17.40833282,70.12425232,184.2599792,27.39999962,2.574999809,24.82499886,16.77499962,13.13749981,2244.25,17879.5625,1.97916665666667,1.11916668225,1,1,1,Good,1,1,0,0
0,0,0.0236891,0.0134177,0.016198,0.0108619,0.00836764,-0.00852158,0.00987681,-0.00495047,0.00650229,0.00498925,17.82500076,13.11666679,765,145.5,5,94.02971649,428.75,19.5,243.5,19.5,17.26666641,70.62039948,186.380661,27.07500076,2.625,24.45000076,16.92083359,13.11666679,2241.5,17976.375,1.98333331941667,1.120416671,1,1,1,Bad,1,1,0,0
0,0,0.0250064,0.0121802,0.0171732,0.010646,0.00597238,-0.0082677,0.00992116,-0.00560831,0.00708984,0.00707785,13.21666622,9.841666222,709.75,134.75,10,81.89629364,366.75,35,235.5,35,15.4958334,73.26613617,134.9042664,22.07500076,0.924999952,21.14999962,12.22083282,9.841666222,2661,16985.7708333333,2.24583331733333,0.959166661,1,1,1,Good,1,1,0,0
0,0,0.0119502,0.011597,0.0154632,0.0121709,0.00471788,-0.00782487,0.0102233,-0.00625077,0.00766728,-0.000493581,17.87083435,12.57083321,1181.75,226.25,36.5,66.34919739,538,116.5,290.75,118.75,11.48541641,60.36877823,216.1779175,24.60000038,5.574999809,19.02499962,16.81666756,13.42916679,1804.75,16550.6458333333,1.7166666985,1.38020832333333,1,1,1,Good,1,1,0,2
0,1,0.014144,0.00867285,0.00692754,0.00101861,-0.00178122,-0.000380403,0.00963626,0.00253199,-0.00348663,-0.00279463,19.34166718,15.3708334,642,139.25,2.75,92.00539398,350.5,12,243.25,12,15.24791718,67.99584961,160.0251007,28.17499924,5.75,22.42499924,18.41250038,15.3708334,2051.75,17079.5833333333,2.31041669866667,1.2114583255,1,1,1,Good,1,1,0,1
1,0,0.0170033,0.011009,0.00992427,0.00447087,-0.000467317,-0.00078307,0.00874119,-0.00144131,0.00161651,-0.00617328,18.88333321,15.11666679,686.5,144,5,90.57221985,368.75,16.75,254.5,16.75,15.49166679,70.17747498,151.3098755,27.77499962,5.699999809,22.07500076,18,15.11666679,2126.5,17054.6875,2.23749995225,1.18354168025,1,1,2,Good,1,1,0,0
0,0,0.0161797,0.00991225,0.00966342,0.00386082,-0.000810938,-0.00268633,0.00623933,0.0026434,0.000183766,-0.000881672,18.30833435,13.47083378,531.5,103.25,6,88.3921051,299.25,21.25,159,21.25,17.57083321,69.04083252,194.2507324,28.04999924,2.599999905,25.45000076,17.375,13.47083378,2255.25,18519.4166666667,2.14999999608333,1.09375000508333,1,1,1,Good,1,1,0,2
0,0,0.023691,0.0123674,0.0178067,0.00894365,0.00981562,-0.00873617,0.0107103,-0.00161963,0.00969935,0.00556015,16.27916718,12.3166666,955.25,182.25,6.5,92.11283875,540,35.75,298,38.25,14.82916641,68.26322937,158.2097321,25.27499962,3.549999952,21.72500038,15.0041666,12.35000038,2548.5,17759.7083333333,2.30833327766667,0.98166668925,1,1,1,Good,1,1,0,2
0,0,0.0095113,0.00663538,0.00240134,-0.00175229,-0.00596909,0.00479835,0.00546605,0.00378551,-0.00947834,-0.00319663,22.07916641,15.39166641,643,155.25,5,105.9838791,407.25,22,156.5,32.75,16.32916641,62.98612213,271.4814453,31.625,5.699999809,25.92500114,21.15833282,18.66666603,1868.5,18689.4166666667,2.13124997408333,1.17833331733333,1,1,1,Good,1,1,0,0
0,0,0.0046732,0.0117189,0.0117576,0.00955581,0.0016605,-0.00806972,0.00495498,-0.00481035,0.00753625,-0.000928913,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,0
1,0,-0.0120565,0.0033551,0.000143412,-0.0010852,-0.0108189,-0.00264539,-0.00292844,0.00122418,-0.000157007,0.00455897,14.35000038,9.679166794,1063,210.25,32.5,67.46906281,490.75,107.5,264,111.25,11.31875038,62.27705765,190.5923767,21.07500076,2.900000095,18.17499924,13.36250019,10.52916718,2448.25,16686.9375,2.0354166725,1.079583327,1,1,1,Good,1,1,0,0
0,0,0.0239754,0.0125824,0.018234,0.0123836,0.0089467,-0.00953919,0.0130149,-0.00127493,0.00729085,0.0107995,15.60833359,10.73333359,533.75,105,4,79.25868225,254.5,22.75,218.25,22.75,17.35000038,70.88874817,198.0758209,24.625,0.150000006,24.47500038,14.90416718,10.90416718,2386.25,17364.2083333333,2.05416665466667,1.06708331891667,1,1,1,Good,1,1,0,1
1,0,0.0162386,0.0105973,0.0138461,0.00728073,0.0034125,-0.00628132,0.0097362,-0.00195155,0.00675097,-0.000630834,18.47083282,14.63749981,596,130,3.25,91.09183502,320,13.5,228.5,20.5,15.12291718,68.50691986,153.3947296,27.42499924,5.350000381,22.07499886,17.39166641,14.67500019,2145.5,17003.4583333333,2.33333335325,1.16812500341667,1,1,2,Good,1,1,0,0
0,0,0.025653,0.0124736,0.016522,0.0110526,0.00975525,-0.00811552,0.0142816,-0.00318498,0.00742004,0.0111104,16.42499924,11.47499943,439,82.5,5.25,73.42485809,198.25,23,168.5,23,17.04791641,69.01997375,204.7978821,25.45000076,0.75,24.70000076,16.32083321,11.54166603,2327.5,17490.8958333333,1.94999996816667,1.10520834216667,1,1,1,Good,1,1,0,2
