Name,KMeans_Ab10,KMeans_K10L2,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,tmin_01,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,BChrom_Pseudo_Copy_Number,S2_90555553,S2_90555560,S3_5366738,S6_124809142
SEEDGWAS3346.RN,0,0,1,-0.00667239,-0.0134766,0.00815089,-0.0123817,0.00159938,0.0251621,0.00126772,0.0342449,-0.00370652,0.0134639,14.39999962,14.30624962,21.36666679,7.420833588,843.25,105.75,27.75,39.83332825,284.75,91,274.5,91,13.73750019,46.88566589,562.3301392,30.10000038,0.800000012,29.30000114,20.45833397,7.420833588,239.25,16088.4791666667,3.55000003166667,1.11145834133333,1,1,1,1,2,1,-1.48005263757026,1,1,2,1
SEEDGWAS3347.RN,0,0,1,0.0118032,-0.0218494,0.00763107,-0.0284625,0.00183482,0.0166384,-0.0180872,0.0207563,0.0468588,-0.0419323,20.60000038,21.77291679,26.80833435,16.64999962,964.25,159,18.5,61.54967499,380.25,59.25,357.5,59.25,13.35000038,54.48979568,419.6654053,34,9.5,24.5,26.20000076,16.64999962,111.75,17013.8333333333,2.84791666266667,1.80562500158333,1,1,1,1,1,1,-1.41506458805901,2,2,1,1
SEEDGWAS3348.RN,0,0,1,-0.00907997,-0.00524376,0.0106876,-0.00660614,0.00676662,0.00640183,-0.00232765,-0.00242473,0.0145926,0.00318834,20.5,20.25208282,25.98333359,13.65833282,916.75,161,18,65.98284149,431,64.5,413,64.5,12.9375,47.5643425,501.4869995,32.59999847,5.400000095,27.19999886,24.98333359,13.65833282,314,16600.5208333333,2.30208335308333,1.58354165158333,1,1,1,1,1,1,-1.05828631969832,2,2,1,2
SEEDGWAS3384.RN,0,0,1,-0.00237014,-0.00266302,-0.0104539,0.00819457,0.00457713,-0.00935879,-0.00324958,0.00710922,0.000972328,0.000943491,9.699999809,23.32604218,26.1875,19.67083359,1110.25,317,2,123.2593536,790,12,496.5,60.5,16.82708359,63.02278137,271.4674988,36.40000153,9.699999809,26.70000076,25.48333359,23.80833435,837.75,18354.7291666667,1.32291668666667,1.78583329916667,1,1,1,1,1,1,-1.58326019866992,1,1,1,1
SEEDGWAS3399.RN,0,0,1,-0.00237226,0.000916385,-0.00725253,0.0082954,0.0131516,0.00160699,-0.00111043,0.00207002,-0.00857473,-0.0108667,11.17500019,21.75104141,23.95833397,19.65833282,1062.25,226.25,3.5,109.5699005,654.5,19,291.75,26.75,14.4020834,67.456604,171.8089447,32.52500153,11.17500019,21.34999847,22.45833397,20.68333435,1486.25,18269.7083333333,1.63958333933333,1.49083333225,1,1,1,1,1,1,-1.55045339956398,1,1,1,1
SEEDGWAS3407.RN,0,0,1,0.000314922,0.00131582,-0.00733629,0.010424,0.0106274,-0.000894314,0.00494751,0.00992937,-0.0128737,-0.0100873,11.625,24.19791603,26.875,21.6875,1026.25,216.5,3.5,109.4461823,630,18.5,293,29,16.25416565,65.87316132,204.3494873,36.30000305,11.625,24.67500114,25.01250076,23.375,982.75,18333.0416666667,1.46874998,1.80104167275,1,1,1,1,1,1,-1.55620344775555,0,0,1,0
SEEDGWAS3408.RN,0,0,1,0.00278652,-0.00129425,-0.00915623,0.00985858,0.0111578,-0.00384332,0.00165365,0.0084162,-0.00817305,-0.0168494,11.67500019,24.26666641,26.95000076,21.79999924,1030.5,217.75,3,109.653389,633.75,18.5,295,28.5,16.375,65.9620285,203.2385101,36.5,11.67500019,24.82499886,25.05416679,21.89166641,980.25,18401.9166666667,1.46666664866667,1.80187501508333,1,1,1,1,1,1,-1.30277754670538,2,2,0,0
SEEDGWAS3495.RN,0,0,1,0.00159591,-0.00062171,-0.00748204,0.00822283,0.00851285,-0.000849078,0.0059796,0.0135125,-0.0114903,-0.00253044,4.199999809,20.84166718,25.01666641,15.92083359,559.75,142,2,110.0866928,369.75,14,246.75,45.5,19.73333359,62.20132065,374.1577148,35.92499924,4.199999809,31.72499847,24.51250076,19.38333321,1371.75,18254.2083333333,1.72291665283333,1.33604164925,1,1,1,1,1,1,-1.58666323023974,0,0,1,0
SEEDGWAS3496.RN,0,0,1,0.00288815,-0.0101347,-0.0105414,0.0186705,0.0107191,-0.00995297,0.00883745,0.00861945,-0.00532249,-0.00657547,9.800000191,23.87291718,26.79166794,20.35000038,830.75,233.25,2,120.6596222,578,13.75,391.25,42,18.00416756,65.64894104,263.3599854,37.22499847,9.800000191,27.42499924,26.20833397,23.12083435,1338,18523.9583333333,1.43333331741667,1.45187499116667,1,1,2,1,1,1,-1.19497029759548,1,1,0,1
SEEDGWAS3497.RN,0,1,1,0.00353315,-0.00317086,-0.00967206,0.0105764,0.00945914,-0.00649873,0.00863141,0.0107543,-0.00872763,-0.00347262,8,23.13854218,26.47083282,19.00416565,802.25,211,2.75,117.4109344,548,15.75,362.25,49,18.74374962,63.86355591,307.3490295,37.34999847,8,29.35000038,26.00416565,22.03333282,1200.25,18398.0625,1.399999996,1.50104163075,1,1,1,1,1,1,-1.20564683561741,2,2,0,0
SEEDGWAS350.RN,0,0,1,-0.0151397,0.00221416,0.0182905,0.00235429,-0.0141895,-0.0117666,0.00732412,-0.000475163,-0.00794841,-0.0018913,18.34999847,20.46041679,22.98333359,17.17083359,1265.75,234.5,23.75,71.91903687,635.5,88.5,584.25,88.5,11.25,63.02557373,245.380661,28,10.14999962,17.85000038,22.95833397,17.17083359,585,14988.0416666667,1.87916665275,1.86479164175,2,2,1,1,1,1,-1.11646301798048,2,2,1,1
SEEDGWAS3609.RN,0,0,1,-0.00775225,-0.00787271,0.00323754,-0.0120002,0.00038514,0.0372516,0.00773682,0.0443353,-0.0156006,0.0204057,15.32499981,15.47916603,21.99583435,8.508333206,257,60.75,1,95.55744934,156,7.75,153.25,7.75,14.77916622,49.67817307,551.786499,29.875,0.125,29.75,20.96666718,8.8125,1369.75,18479.1041666667,3.34791664275,0.9914583365,2,1,2,1,1,1,-1.47145953854048,1,1,1,1
SEEDGWAS3618.RN,0,0,1,0.00163384,-9.35854e-05,-0.00856091,0.0087139,0.0110853,-0.00196994,1.11532e-05,0.00559971,-0.00540205,-0.00918573,14.32499981,24.37812424,26.45833397,22.39583206,937.75,201.75,3,108.930397,585.25,15.75,235.75,31,14.37708282,70.30363464,161.7228241,34.77500153,14.32499981,20.45000076,24.55416679,24.22916603,1120.75,17996.9166666667,1.550000002,1.82812497016667,1,1,1,1,1,1,-1.62659579347087,1,1,1,0
SEEDGWAS3639.RN,0,0,1,0.0118293,-0.000163506,-0.00277745,0.00963797,0.00779297,-0.00273997,0.0117042,0.0118737,-0.00560014,-0.00782962,3.799999952,18.38958359,21.63333321,14.46249962,601.5,148.75,4,106.5748901,387.25,20,276.75,31,17.62083435,62.81949234,295.76297,31.84999847,3.799999952,28.04999924,21.00833321,17.78333282,1852.75,18530.4583333333,2.05624998608333,1.13562499475,1,1,1,2,1,1,-1.51323459886035,1,1,0,1
SEEDGWAS3640.RN,0,0,1,0.00397021,-0.00204537,-0.00974134,0.0123375,0.0139257,-0.00254606,0.00678485,0.0108207,-0.0117356,-0.0151855,11.57500076,24.74270821,27.51666641,22.11666679,1038,220.5,3.75,110.4073639,645.75,18,297.25,27.75,16.86458206,65.62094879,212.9484558,37.27500153,11.57500076,25.69999886,25.55416679,22.25833321,950.75,18209.4583333333,1.46249997608333,1.82916668058333,1,1,1,1,1,1,-1.36130991580836,2,2,1,0
SEEDGWAS3699.RN,0,0,1,0.0181046,0.00682554,0.000374955,0.00174393,-0.00102203,-0.00501238,0.0154556,0.00855888,0.0142658,0.0187817,-1.424999952,15.03229141,20.47083282,9.145833015,902.5,216.25,13,93.65428925,554,46.25,503,123.25,19.17708206,59.00640869,465.7799988,31.07500076,-1.424999952,32.5,19.69583321,14.98750019,2405,17844.9166666667,3.11249999208333,0.758541670916667,1,1,1,1,1,1,-1.32816032832128,2,2,1,2
SEEDGWAS3702.RN,0,0,1,0.0156863,0.00213371,-0.000664361,0.00600309,0.00562293,-0.00476272,0.0197393,0.0120899,0.0122696,0.0238093,-2.224999905,12.12604141,16.60000038,7.300000191,971.75,221.5,13.5,92.11405945,596,46,521.25,136.25,18.01458359,63.99527359,387.6371765,25.75,-2.400000095,28.14999962,16.41666603,11.48749924,2497,17914.0416666667,3.01250008716667,0.772499990833333,1,1,3,1,1,1,-1.32624469610405,1,1,2,1
SEEDGWAS3704.RN,0,0,1,0.0190955,-0.000467014,-0.00124997,0.00955227,0.00143082,-0.0100837,0.0239127,0.00798096,0.0241716,0.0245835,-2.224999905,12.12604141,16.60000038,7.300000191,971.75,221.5,13.5,92.11405945,596,46,521.25,136.25,18.01458359,63.99527359,387.6371765,25.75,-2.400000095,28.14999962,16.41666603,11.48749924,2497,17914.0416666667,3.01250008716667,0.772499990833333,1,1,3,1,1,1,-1.54692445866644,0,0,1,1
SEEDGWAS3708.RN,0,1,1,0.0157768,0.00490609,4.70265e-05,0.00458407,0.00313722,-0.00104516,0.00677108,0.00257845,0.000854392,-0.00127167,1.349999905,15.59375,19.00416756,11.48750019,721.75,184.25,5,107.7910309,465.25,23,314.75,61.5,17.49583244,63.56363297,308.413147,28.875,1.349999905,27.52499962,18.67499924,14.2458334,2195,18241.5833333333,2.49791665858333,0.970625018083333,1,1,1,1,1,1,-1.27288982739947,2,2,0,0
SEEDGWAS3709.RN,0,0,1,0.0140007,0.00350853,-0.00157295,0.00613588,0.00745763,-0.00173011,0.0076333,0.00491051,-0.00217461,-0.00604398,1.100000024,16.10208321,20.14166641,11.35833359,405.5,94,4,94.86823273,245.25,16.5,154.75,30.5,18.00416756,62.19059372,361.0661011,30.04999924,1.100000024,28.95000076,18.89999962,14.79583359,2139.5,17558.1666666667,3.27083335316667,0.946458364583333,3,3,4,4,3,3,-1.55315022547576,1,1,0,1
SEEDGWAS3716.RN,0,0,1,0.0195244,0.00374131,0.000111744,0.00683235,0.00331798,-0.00578728,0.01775,0.00570203,0.0164527,0.0212067,9.699999809,22.16145706,25.56666565,17.94583321,946.75,237,7.75,95.20545197,577.5,33.5,344.25,133.25,14.84375,61.467453,313.7003174,33.84999847,9.699999809,24.14999962,24.62083435,22.75416756,1014.75,17993.3125,1.82708333925,1.44666667275,1,1,2,1,1,1,-0.914661255937137,1,1,1,1
SEEDGWAS3720.RN,0,0,1,0.016934,0.00933894,0.00123774,-0.00183369,0.0016152,-0.000847587,0.00138329,0.00425548,-0.0041137,-0.00323577,3.299999952,14.75104141,16.61249924,12.26250076,474.5,83.5,6.75,72.52639008,226.25,28.75,170.25,28.75,15.30624962,70.37298584,179.6858978,25.04999924,3.299999952,21.75,16.0625,12.26250076,2424.25,18490.2708333333,2.36666665475,1.029791668,1,1,1,1,1,1,-1.21673490271272,1,1,1,2
SEEDGWAS3721.RN,0,0,1,0.0238389,0.0186826,0.0073729,-0.0126311,-0.00534834,0.00453957,-0.000895785,0.000661386,-0.00807306,0.00638471,1.75,14.99479103,17.00416565,12.47083282,471.5,91.25,4.75,82.38104248,255,18.25,164.25,18.25,17.68541718,71.09742737,184.696991,26.625,1.75,24.875,16.30833435,12.47083282,2412.25,18580.2291666667,2.25833334516667,1.03437501191667,1,1,1,1,1,1,-1.42218859433229,1,1,0,1
SEEDGWAS3726.RN,0,0,1,-0.00734336,0.0025154,0.0426855,0.0261404,0.0548563,0.0535903,-0.00351027,-0.0501153,0.029372,0.029306,19.15000153,20.17916679,23.05416679,17.41250038,32.5,5.25,1,31.10249519,12.5,5,5,11.25,7.416666508,55.03895187,229.7075958,27.45000076,13.97500038,13.47500038,17.63333321,23.05416679,51.5,17046.6458333333,3.38124996425,1.72249998658333,2,1,4,1,1,1,-1.07350138466712,2,2,0,1
SEEDGWAS3736.RN,0,1,1,0.0250951,0.0199136,0.00762027,-0.0105555,-0.00590059,0.00202428,-0.00123047,-0.00241604,-0.0057334,0.00750712,0.75,14.33020782,16.42499924,11.47499943,439,82.5,5.25,73.42485809,198.25,23,168.5,23,17.04791641,69.01997375,204.7978821,25.45000076,0.75,24.70000076,16.32083321,11.54166603,2327.5,17490.8958333333,1.94999996816667,1.10520834216667,1,1,1,2,1,1,-1.3947157315212,2,2,0,2
SEEDGWAS3751.RN,0,0,1,-0.000120197,0.000919163,-0.0101486,0.0064855,0.00808666,-0.00550461,0.0017114,0.00810512,-0.0056174,-0.000250711,5.925000191,19.86249924,22.85416794,16.29166603,808.25,218,3,117.6190186,561.25,13,193.75,26,17.07916641,63.02268219,266.225647,33.02500153,5.925000191,27.10000038,21.97500038,19.41249847,1629.25,18416.7083333333,1.76875000191667,1.27312499291667,1,1,1,1,1,1,-1.53117420482763,2,2,0,0
SEEDGWAS3756.RN,0,0,1,0.0184245,-0.000288431,0.000803141,0.00473763,0.0051167,-0.00567795,0.0218687,0.00545068,0.0253993,0.0286535,-4.699999809,13.14166641,20.42916679,5.658333302,471.75,118,9,99.31477356,309.25,30.5,260.5,57,19.35000038,53.974823,604.1574097,31.15000153,-4.699999809,35.84999847,19.53749847,12.8708334,2158,18581.8125,3.21666667841667,0.69895834475,1,1,1,1,1,1,-1.08074797873807,1,1,2,2
SEEDGWAS3762.RN,0,0,1,0.0247569,0.0203523,0.00646557,-0.0125651,-0.00707701,0.00127171,-0.00248731,-0.00230128,-0.00569611,0.0090389,0.425000012,13.9729166,16.20000076,11.36250019,517.25,92.25,8,69.38591766,223.75,29.5,184.5,29.5,17.12916756,68.04096222,192.9464569,25.60000038,0.425000012,25.17500114,15.33749962,11.36250019,2417.75,17324.8541666667,2.01458333925,1.06687498091667,1,1,1,2,1,1,-1.25723219527265,1,1,0,1
SEEDGWAS3782.RN,0,0,1,0.0108442,0.00177511,-0.00180527,0.00973451,0.00831733,-0.00240067,0.00837852,0.00736753,-0.00473765,-0.0113324,1.75,18.203125,21.69166565,13.98750019,655.25,175.5,2,115.3325424,442,14,297,32.5,19.89375114,64.74777985,316.4803772,32.47499847,1.75,30.72500038,20.5625,17.03750038,1765.5,18459.5625,1.95624997208333,1.13979163283333,1,1,1,1,1,1,-1.19966898314743,1,1,2,0
SEEDGWAS3786.RN,0,0,1,0.0146108,-0.00672004,-0.00522169,0.0162719,0.0124755,-0.0100219,0.0336593,0.0133257,0.0284618,0.0335808,-4.300000191,13.17812538,20.45833397,5.708333015,467.25,117,8.5,101.7913895,311.5,29,261.5,52.75,18.71041679,53.2302475,603.6102905,30.84999847,-4.300000191,35.15000153,19.53333282,12.95833302,2221,18596.5,3.28125001991667,0.684791679166667,1,1,1,1,1,1,-1.20337428294083,1,1,1,1
SEEDGWAS3795.RN,0,0,1,-0.00202038,0.00193656,-0.00824192,0.00585863,0.0118495,-0.000548747,-0.00247305,0.00795282,-0.0135477,-0.0185164,13.25,25.50416565,28.42083359,22.36249924,773.75,154,7.5,94.82865143,440.5,28.25,211.5,30.5,15.97916603,65.48764801,239.2758636,37.65000153,13.25,24.39999962,26.31666565,23.57083321,667.5,16418.3958333333,1.88749998808333,2.00812499725,1,1,3,1,1,1,-1.41269446468163,0,0,0,1
SEEDGWAS3798.RN,0,0,1,0.00607657,-0.0156553,-0.00950672,0.0217588,0.0101052,-0.00841053,0.0139551,0.00793969,-0.0086032,-0.00265284,6.525000095,19.70624924,22.69583321,16.47499847,779.75,193,4,114.1712799,525,14.25,189.5,30,16.3125,62.86117935,246.1540833,32.47499847,6.525000095,25.95000076,21.39166641,19.63333321,1572,18359.6041666667,1.7333333095,1.32958334691667,1,1,1,1,1,1,-1.165938777639,2,2,1,1
SEEDGWAS3800.RN,0,0,1,0.00510743,-0.0128477,-0.00955918,0.0165426,0.00769382,-0.00761678,0.0115666,0.0108157,-0.0105274,0.00316163,4.474999905,22.68645859,30.19583321,14.73750019,546,156,6,102.4040146,343.25,25.5,320.5,90.25,19.19375038,52.87563324,638.1123047,40.77500153,4.474999905,36.29999924,29.46249962,21.99166679,488.5,18646.2708333333,2.19791665675,1.31604168308333,1,1,2,1,1,1,-1.14533902653544,2,2,0,0
SEEDGWAS3803.RN,0,0,1,0.000542007,-0.00820827,-0.00795891,0.013138,0.00900387,-0.000573324,0.00676667,0.00720253,-0.0166608,-0.00310768,2.875,21.41354179,29.42083359,13.27499962,483.5,152,5,108.9935455,310.25,23.75,290,81.25,19.36458397,52.58535004,666.4187622,39.70000076,2.875,36.82500076,28.72500038,20.64999962,653.75,18826.2708333333,2.46041665475,1.17666665208333,1,1,2,1,1,1,-1.0785034645587,2,2,1,2
SEEDGWAS3810.RN,0,0,1,-0.0108775,0.00152853,-0.0115879,-0.00415797,0.000440166,-0.00898987,-0.0166778,0.0086084,0.00151783,0.0201883,4.199999809,20.44270897,27.92083359,12.1833334,452.75,94,10,65.12869263,189.75,42,136.25,43,15.64375019,48.96327209,639.4338989,36.15000153,4.199999809,31.94999886,24.89583206,14.0583334,347.5,16958.9791666667,3.1833333175,1.54416666933333,2,2,1,1,1,1,-1.53911287197651,0,0,0,0
SEEDGWAS3813.RN,0,0,1,0.00942431,-0.0189994,-0.00833764,0.0214809,0.00499575,-0.0097682,0.0144476,0.00385241,-0.00464187,-0.00369706,3.299999952,22.09166718,29.97916794,14.34583378,452,125.5,2,113.6201324,317.25,14,264.25,71,20.46666718,55.61594391,646.9074707,40.09999847,3.299999952,36.79999924,29.73749924,20.72083282,388.25,18572.5833333333,2.26458326983333,1.35041669508333,1,1,1,1,1,2,-1.45486632662954,1,1,1,1
SEEDGWAS3821.RN,0,0,1,-0.0108069,0.0032085,-0.0139693,-0.00128179,-0.00151479,-0.0100215,-0.0171035,0.00644998,0.00173111,0.0212709,4.25,21.04375076,28.18333435,12.76666641,462.75,85.25,10,63.64862823,193,36.25,175,41.25,14.8791666,47.84287262,630.885498,35.34999847,4.25,31.10000038,27.50416565,14.79166698,452,16814.8958333333,2.90833332133333,1.47833330925,2,1,2,1,1,1,-1.29392716714487,0,0,0,1
SEEDGWAS3827.RN,0,0,1,-0.0104016,0.00330484,-0.0122772,-0.00119506,9.2403e-05,-0.00403871,-0.0120022,0.00795057,-0.00339875,0.0188924,5.900000095,21.95937538,28.25,14.61666679,843.5,194.25,23,73.56221008,402.75,76,307.75,76,14.23125076,48.48818207,555.1069336,35.25,5.900000095,29.35000038,25.48333359,14.61666679,377.75,16427.7083333333,2.91041666275,1.69625000166667,2,1,1,1,1,1,-1.30498430170332,0,0,0,1
SEEDGWAS3832.RN,0,0,1,-0.0116024,0.00415513,-0.0121168,-0.000763842,-0.00125579,-0.0101801,-0.0198658,0.00503181,0.00597038,0.0230696,7.400000095,22.52187538,28.29999924,15.39583302,862.25,182.5,15,76.01730347,384,56.75,334.5,56.75,13.55208302,48.44357681,527.5131836,35.375,7.400000095,27.97500229,27.77499962,15.39583302,346.25,17121.9166666667,2.25624998408333,1.88854166875,2,1,1,1,1,1,-1.38790704069898,0,0,0,1
SEEDGWAS3872.RN,0,0,1,-0.010138,0.0025176,-0.0133415,6.97528e-06,0.00123731,-0.0076444,-0.0182427,0.00700516,0.00461986,0.0214172,4.199999809,20.65208435,28.26666641,12.23750019,451.25,96,10,66.14463043,191,40,133.25,42,15.32499981,47.70426559,651.5810547,36.32500076,4.199999809,32.125,25.25833321,13,361.5,17016.2916666667,3.16666664683333,1.52187501891667,3,2,1,1,1,2,-1.02498394360937,0,0,1,1
SEEDGWAS3885.RN,0,0,1,-0.00231808,-0.00500116,-0.0122627,0.0116179,0.00772095,-0.00988068,-0.000930999,0.00863207,-0.00293844,0.00527603,7.5,21.44166565,24.27499962,17.91250038,1232,343.5,1.75,125.0185242,904.25,12.5,822,64,16.8125,64.35531616,267.9320068,33.625,7.5,26.125,24.02083397,21.29166603,955.5,18412.5208333333,1.53333331133333,1.74916661775,1,1,1,1,1,1,-1.37597190143388,1,1,0,0
SEEDGWAS3892.RN,0,0,1,0.00495009,-0.0129019,-0.0126476,0.019254,0.0145728,-0.00984495,0.0204267,0.0121012,-0.017008,-0.00295142,12.39999962,24.95208359,28.79999924,20.85416794,802.75,211,1,123.3570557,606.5,6,430.75,63.25,13.46666622,62.0583725,342.2481689,34.09999847,12.39999962,21.69999886,28.72500038,23.51666641,61,17658.3333333333,2.49583333725,2.20999996866667,1,1,1,1,1,1,-1.52099174434658,1,1,0,2
SEEDGWAS3893.RN,0,0,1,0.00327944,-0.0103709,-0.0105924,0.0177447,0.0127132,-0.00576553,0.0154835,0.0125435,-0.0137311,-0.00258709,12.39999962,24.95208359,28.79999924,20.85416794,802.75,211,1,123.3570557,606.5,6,430.75,63.25,13.46666622,62.0583725,342.2481689,34.09999847,12.39999962,21.69999886,28.72500038,23.51666641,61,17658.3333333333,2.49583333725,2.20999996866667,1,1,1,1,1,1,-1.0704490892582,1,1,1,0
SEEDGWAS3900.RN,0,0,1,-0.0107288,0.00327729,-0.0135955,0.00233483,-0.00157915,-0.010614,-0.0168437,0.00444571,0.006971,0.0174464,10.375,25.23541641,29.60416603,20.46249962,750.25,211.5,2,121.0550613,555,9,441,57.75,16.57499886,60.99376297,380.5863647,37.54999924,10.375,27.17499924,29.0625,24.44583321,125,17673.4791666667,1.98541667066667,1.96541666991667,1,1,1,1,1,1,-1.41432650704054,0,0,1,1
SEEDGWAS3901.RN,0,0,1,-0.00288571,-0.00514415,-0.0120055,0.00927364,0.00522831,-0.00588717,0.00429868,0.00910632,-0.00698466,0.00899093,11,25.10520935,29.55833244,20.27916718,881.75,246,2,119.8960037,644.5,11,531.75,73.5,15.61458302,59.25838089,385.97229,37.34999847,11,26.35000038,28.98749924,24.38333321,194.25,17832.4375,1.85624998808333,1.86270834,1,1,1,1,1,1,-1.24890148918036,1,1,1,2
SEEDGWAS3908.RN,0,0,1,0.00713372,-0.0147046,-0.00993835,0.0196755,0.0112796,-0.00840014,0.019063,0.00944402,-0.00664608,-0.00803129,9.324999809,24.64166641,29.50416565,19.27499962,913.5,252.25,3,120.8785934,672.5,12,553.5,85.25,16.62916756,58.29696274,423.4046631,37.84999847,9.324999809,28.52500153,28.83749962,24.04583359,243.25,17984.9583333333,1.82499998808333,1.77562495083333,1,1,1,2,1,1,-1.49191598132655,2,2,1,0
SEEDGWAS3913.RN,0,0,1,-0.00711009,-0.00185549,-0.010857,0.00388052,0.0019055,-0.00030838,0.00746887,0.00789683,-0.00782807,0.00531133,8.524999619,24.76145935,30.27083206,18.72500038,763.25,199,4,107.1750031,513.5,22.25,447,97,18.23541641,57.20920944,479.6942139,40.40000153,8.524999619,31.87500191,29.40833282,24.28333282,226,18119.875,1.82499998816667,1.56770830358333,1,1,1,1,1,1,-1.51285755037871,2,2,0,1
SEEDGWAS3914.RN,0,0,1,0.00682615,-0.0135327,-0.00932304,0.0210867,0.0125331,-0.00788589,0.0213529,0.0106439,-0.00794516,-0.00294577,8.524999619,24.76145935,30.27083206,18.72500038,763.25,199,4,107.1750031,513.5,22.25,447,97,18.23541641,57.20920944,479.6942139,40.40000153,8.524999619,31.87500191,29.40833282,24.28333282,226,18119.875,1.82499998816667,1.56770830358333,1,1,1,1,1,1,-1.42338142341271,2,2,1,1
SEEDGWAS3923.RN,0,0,1,-0.00918002,0.000793703,-0.0122122,0.00159684,0.00149193,-0.00873786,-0.0120086,0.00552896,-0.00165522,0.0147522,8.649999619,23.22708321,28.60416603,17.45000076,595.75,163.5,4,114.7884979,422,19.25,354.75,72.25,15.92500019,54.77209473,461.6991272,37.72499847,8.649999619,29.07499886,27.82916641,22.75,444,18270.7083333333,1.943750004,1.484375005,1,1,1,1,1,1,-1.37674261318759,1,1,2,2
SEEDGWAS3927.RN,0,0,1,0.0060147,-0.0134825,-0.00927354,0.0208264,0.0125209,-0.00843943,0.0189527,0.0103588,-0.0102986,-0.00475109,4.825000286,22.84375,29.35833359,16.20000076,667.25,186.5,3,115.4584351,469.75,16.25,399.5,91,20.3125,57.33947754,543.2926636,40.25,4.825000286,35.42499924,28.61249924,22.07083321,412.75,18436,1.98333332933333,1.45791667708333,1,1,1,1,1,1,-1.42365836180061,0,0,1,0
SEEDGWAS3935.RN,0,0,1,0.00213218,-0.0105919,-0.00922195,0.012004,0.00750745,-0.0117065,0.00385591,0.00621298,0.00101547,0.00231172,4.474999905,22.68645859,30.19583321,14.73750019,546,156,6,102.4040146,343.25,25.5,320.5,90.25,19.19375038,52.87563324,638.1123047,40.77500153,4.474999905,36.29999924,29.46249962,21.99166679,488.5,18646.2708333333,2.19791665675,1.31604168308333,1,1,2,1,1,1,-1.29414384518975,1,1,1,0
SEEDGWAS3936.RN,0,0,1,0.00298494,-0.0111288,-0.00969552,0.0143447,0.00607813,-0.00962435,0.00623262,0.0066043,0.000748445,0.00504091,4.474999905,22.68645859,30.19583321,14.73750019,546,156,6,102.4040146,343.25,25.5,320.5,90.25,19.19375038,52.87563324,638.1123047,40.77500153,4.474999905,36.29999924,29.46249962,21.99166679,488.5,18646.2708333333,2.19791665675,1.31604168308333,1,1,2,1,1,1,-1.13705483090322,2,2,1,1
SEEDGWAS3938.RN,0,0,1,0.00287547,-0.0130986,-0.0115883,0.014239,0.00516593,-0.0114078,0.00790229,0.00729512,0.000877548,0.00426904,4,22.53020859,30.27916718,14.35416603,515.25,149.75,6.75,102.6204834,324.25,26.25,305.5,79.25,19.29375076,52.28662491,655.803833,40.90000153,4,36.90000153,29.44583321,21.96249962,491.5,18655.1458333333,2.19166664283333,1.30604170275,1,1,1,1,1,1,-1.42529326399289,1,1,1,1
SEEDGWAS3939.RN,0,0,1,0.00112944,-0.00970154,-0.00897801,0.0142167,0.00709755,-0.00721676,0.00689045,0.00854246,-0.00908637,0.00704612,3.674999952,22.26666641,29.99166679,14.14999962,546.5,159.75,7,102.8676682,345,27,323.25,82.25,19.41250038,52.60860825,651.6231689,40.57500076,3.674999952,36.90000153,29.14999962,21.71666718,512.5,18618.3333333333,2.19166664283333,1.30145834391667,1,1,1,1,1,1,-1.26301608355751,1,1,2,1
SEEDGWAS3961.RN,0,0,1,0.00187462,-0.00952714,-0.0100495,0.0143331,0.011077,-0.00398628,0.014556,0.0156875,-0.0158618,-0.00523072,9.524999619,22.17499924,24.6875,19.26250076,1604.25,420.25,2,121.8851013,1160.75,16,921.5,65.75,15.55000019,67.53591919,232.8312531,32.27500153,9.25,23.02500153,24.60833359,21.53333282,612.25,18381.9375,1.97708333525,2.08270835866667,1,1,2,1,1,1,-0.970003986310842,2,2,0,1
SEEDGWAS3972.RN,0,0,1,-0.000942877,-0.00522028,-0.0099564,0.0105304,0.00760031,-0.00694658,0.0035171,0.00773027,-0.00434557,0.00204495,10.625,25.31979179,28.60833359,21.15833282,821.5,208.25,3,115.5082703,570.25,16,331.5,57.75,17.77291679,62.5807457,304.560791,39.02500153,10.625,28.39999962,27.14999962,24.22916794,651,18148.625,1.32916668066667,1.7849999865,1,1,2,1,1,1,-1.49014148950174,0,0,1,1
SEEDGWAS3988.RN,0,0,1,-0.0131234,-0.00328474,0.033559,0.00317726,0.00592407,-0.000763116,0.0046834,0.00641083,-0.00172696,0.00912052,21.5,22.34270859,27.18333435,17.33750153,1102.25,147,23,45.46644592,382.25,105.75,344.5,105.75,12.29791641,52.33155823,399.3775635,33.90000153,10.39999962,23.50000191,24.73333359,17.33750153,84.5,17432.0208333333,2.8833333255,1.90208332733333,2,2,1,1,4,1,-1.49874552724629,2,2,2,1
