Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S10_71197305,S10_71198303,S3_192484757,S3_192486778,S3_192562582,S4_193239638,S4_193239646,S4_193239658,S8_73817047,S9_29026157,S9_29026173
SEEDGWAS276.RN,0,0,-0.014652,0.00195367,-0.00602263,-0.00804542,0.015063,0.00742592,0.0128472,-0.00547001,-0.00117452,3.29561e-05,27.11666679,22.04166603,1385.75,197.25,36.75,59.80691528,553.5,114.25,553.5,114.25,8.283332825,58.12916565,207.9780426,31.29999924,17.04999924,14.24999905,26.95833206,22.04166603,97,18584.625,2.86041667058333,2.45666665825,Good,1,1,1,1,1,2,1,0,0,1,0,0,0,0,1,0
SEEDGWAS2760.RN,0,0,0.00165161,0.00821298,-0.00357305,0.00392005,-0.00937097,0.00294374,-0.011059,0.00124044,-0.0039068,-0.0232198,21.87916565,16.35000038,2059.75,400.75,27,86.83082581,1112.75,100,476.25,144.25,12.9375,63.63186646,222.1457977,29.17499924,8.850000381,20.32500076,20.35833359,19.49166679,1687.75,16112.0833333333,1.960416635,1.39979168766667,Good,1,3,1,1,1,2,1,2,0,2,0,0,0,0,0,0
SEEDGWAS2761.RN,0,0,0.00118581,0.0066464,-0.00464779,0.00691859,-0.00903427,0.00284244,-0.0103391,0.00357378,-0.00255774,-0.0200762,21.87916565,16.35000038,2059.75,400.75,27,86.83082581,1112.75,100,476.25,144.25,12.9375,63.63186646,222.1457977,29.17499924,8.850000381,20.32500076,20.35833359,19.49166679,1687.75,16112.0833333333,1.960416635,1.39979168766667,Good,1,3,1,1,1,1,1,1,2,1,0,0,0,0,1,0
SEEDGWAS2764.RN,0,0,0.00315162,0.00435432,-0.00490815,0.00521203,-0.00688082,0.00282374,-0.000483283,0.00542604,-0.00847393,-0.0125556,19.47916794,14.42916679,1070.5,217.25,10.5,94.27600098,602.25,38,264.5,84.5,11.87708282,61.78062057,200.5301361,27.04999924,7.824999809,19.22500038,17.28750038,15.77499962,2043,16245.9791666667,2.2416666945,1.21645833558333,Good,1,3,1,1,1,2,2,2,1,2,0,0,0,0,1,0
SEEDGWAS2765.RN,0,1,0.0108932,0.00957256,-0.000703644,0.0020208,-0.00477222,0.00205277,-0.00283291,0.000226498,0.00533818,-0.0107792,17.66666794,13.26249981,1976.5,371.75,23.75,85.41795349,1049.75,88,435.5,205.5,10.9104166,62.36609268,174.7018738,24.59999847,7.099999905,17.5,15.65416622,15.03333282,2134,16433.1666666667,2.44791666675,1.18208334333333,Good,1,3,1,1,1,1,1,2,1,2,0,0,0,1,0,2
SEEDGWAS2766.RN,0,0,0.0135154,0.0105449,-0.00134913,0.00328669,-0.00410977,0.00441773,-0.00108337,0.00136438,-0.0048723,-0.0157252,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,1,1,2,2,0,0,0,0,0,1,0
SEEDGWAS2767.RN,0,0,0.0114232,0.00591022,-0.000164332,0.00746773,-0.00740219,-0.00020178,3.45238e-05,0.0027273,-0.00315703,-0.0227735,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,2,0,1,1,1,0,0,0,0,1,0
SEEDGWAS2768.RN,0,0,0.0177988,0.016026,0.00536282,-0.00588069,0.000670605,0.00451848,-0.00481006,0.00147272,-0.00315329,-0.0060482,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,2,0,0,0,0,1,NA,1,0,1,0
SEEDGWAS2769.RN,0,0,0.0140994,0.0149515,0.00197356,-0.00613508,-0.00198181,0.00229622,-0.00414172,0.000720965,-0.010106,-0.00198525,19.48749924,15.15833282,688,141.75,6.75,93.49713135,376.25,21.25,215.25,36.25,12.86250019,65.04548645,171.8514252,27.42499924,7.650000095,19.77499962,18.06666565,16.375,2065,16597.4375,2.42499997233333,1.20145831516667,Good,1,3,1,1,1,0,0,1,0,1,0,0,0,0,1,0
SEEDGWAS277.RN,0,0,-0.015529,0.00312966,-0.00993452,-0.0121292,0.0250647,0.00447038,0.0322356,-0.0184952,0.00325874,-0.00935108,27.96666718,24.39999962,1118.25,160.75,30.25,52.10506821,432,100.5,316.75,100.5,8.945833206,66.51211548,146.0936584,32.34999847,18.89999962,13.45000076,27.53750038,24.39999962,63.25,19837.3958333333,3.51458336908333,2.65562502541667,Good,1,1,1,1,1,2,1,1,2,2,1,0,1,0,2,0
SEEDGWAS2770.RN,0,0,0.0119745,0.0139763,0.00127636,-0.00332309,-0.000341114,0.00329928,-0.0052142,-0.00440118,-0.00503452,-0.00539555,19.47916794,14.42916679,1070.5,217.25,10.5,94.27600098,602.25,38,264.5,84.5,11.87708282,61.78062057,200.5301361,27.04999924,7.824999809,19.22500038,17.28750038,15.77499962,2043,16245.9791666667,2.2416666945,1.21645833558333,Good,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1
SEEDGWAS2771.RN,0,0,0.00688058,0.00721565,-0.00281967,0.00717724,-0.00729579,0.00366636,-0.00278999,0.00254186,-0.00581712,-0.0233042,16.91666794,12.64583302,1172.5,233.25,12,91.9828186,653.75,42.75,282,98.25,10.73124981,63.69236755,169.756958,23.52499962,6.675000191,16.85000038,15.15000057,13.78333282,2188,16398.625,2.35208330541667,1.15333332625,Good,1,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0
SEEDGWAS2772.RN,1,0,0.00937737,0.00985665,-0.00207559,0.000797927,-0.00442964,0.00193272,-0.00560724,0.000505802,-0.0082448,-0.0105196,17.66666794,13.26249981,1976.5,371.75,23.75,85.41795349,1049.75,88,435.5,205.5,10.9104166,62.36609268,174.7018738,24.59999847,7.099999905,17.5,15.65416622,15.03333282,2134,16433.1666666667,2.44791666675,1.18208334333333,Good,1,3,1,1,1,1,0,2,1,2,1,1,1,1,1,1
SEEDGWAS2773.RN,0,0,0.000956331,0.00437789,-0.00573996,0.0090594,-0.00898755,0.000349538,-0.00645169,-0.00331487,-0.00485496,-0.0250002,20.76250076,16.02916718,2140.75,403.25,28,84.44400024,1134.5,101.25,480.5,221.75,12.54583359,62.6486969,188.2892914,28.77499962,8.75,20.02500153,18.67499924,17.45000076,1851.5,16511.8333333333,2.37083327766667,1.31145832925,Good,1,3,1,1,1,2,1,1,2,1,0,0,0,0,2,0
SEEDGWAS2774.RN,0,0,0.014661,0.00948878,0.000134748,0.00281578,-0.00480168,0.000647105,-0.00378754,0.000148329,-0.00229109,-0.0101064,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,0,0,2,0,2,1,1,1,0,1,1
SEEDGWAS2775.RN,0,0,0.0139651,0.00881821,-0.000853487,0.00199177,-0.00663654,0.00252054,0.000542981,-0.000763661,-0.00532173,-0.0185793,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,0,0,2,0,1,0,0,0,0,2,0
SEEDGWAS2776.RN,1,0,0.0151061,0.0104354,-0.000263713,0.000899313,-0.00335488,0.000589561,-0.00188749,-0.00180483,-0.00167197,-0.0135299,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,2,1,1,0,0,1,0,1,1,1,1
SEEDGWAS2777.RN,0,0,0.0148887,0.0111477,0.00289418,0.00238922,-0.00646419,0.00076681,-0.00348338,-0.00422609,-0.00209944,-0.0184611,18.32500076,14.89583397,996,206,7.5,97.34841919,573,26.75,330.25,26.75,13.56875038,71.0428772,139.321228,25.95000076,6.850000381,19.10000038,17.79166603,14.89583397,2197.5,17278.7083333333,2.174999992,1.18083333466667,Good,1,3,1,1,1,0,2,2,2,1,0,0,0,2,1,2
SEEDGWAS2778.RN,0,0,0.00276548,0.0060559,-0.00612155,0.00530634,-0.00979396,0.00236758,0.00213507,0.00494332,-0.0125703,-0.0115356,19.47916794,14.42916679,1070.5,217.25,10.5,94.27600098,602.25,38,264.5,84.5,11.87708282,61.78062057,200.5301361,27.04999924,7.824999809,19.22500038,17.28750038,15.77499962,2043,16245.9791666667,2.2416666945,1.21645833558333,Good,1,3,1,1,1,0,1,2,2,2,0,0,0,2,2,1
SEEDGWAS2779.RN,1,0,0.0075103,0.00694675,-0.00205837,0.00394836,-0.00782889,0.000760185,-0.00382543,0.00246817,-0.00845891,-0.0152245,16.91666794,12.64583302,1172.5,233.25,12,91.9828186,653.75,42.75,282,98.25,10.73124981,63.69236755,169.756958,23.52499962,6.675000191,16.85000038,15.15000057,13.78333282,2188,16398.625,2.35208330541667,1.15333332625,Good,1,3,1,1,1,0,0,2,0,2,0,0,0,0,0,1
SEEDGWAS278.RN,0,0,-0.0153981,0.00361072,-0.00950723,-0.012635,0.0260018,0.00303722,0.0315284,-0.0225999,0.00832802,-0.0117531,27.32500076,22.49583435,1396.25,210,10.25,70.35377502,617.75,84.5,617.75,84.5,10.05416679,64.03927612,198.7037201,32.04999924,16.34999847,15.69999981,27.32500076,22.49583435,50,19181.8125,2.10833330958333,2.43354163558333,Good,1,1,2,1,1,1,1,0,0,1,1,0,1,0,2,0
SEEDGWAS2781.RN,0,0,0.0168095,0.0121425,0.000881214,0.000504698,-0.000576985,0.00138401,-0.000825052,-0.000982493,0.00189598,-0.0115735,19.4375,15.9375,817,167.75,5,94.5925827,459,19,282.75,19,15.12708282,71.18586731,139.1306152,28.17499924,6.925000191,21.25,18.65833282,15.9375,2092.75,17166.5416666667,2.1833333075,1.21291668216667,Good,1,3,1,1,1,0,0,2,1,2,1,0,0,0,2,0
SEEDGWAS2782.RN,0,0,-0.000957281,0.00470651,-0.00791963,0.0065848,-0.00800089,0.00148018,-0.00365332,0.00436387,-0.0127626,-0.0113473,19.4375,15.9375,817,167.75,5,94.5925827,459,19,282.75,19,15.12708282,71.18586731,139.1306152,28.17499924,6.925000191,21.25,18.65833282,15.9375,2092.75,17166.5416666667,2.1833333075,1.21291668216667,Good,1,3,1,1,1,0,0,2,0,2,0,0,0,0,0,0
SEEDGWAS2784.RN,0,0,0.0195894,0.0182932,0.00431954,-0.0107488,0.00402958,0.00407066,-0.00057738,4.30752e-05,-0.00462804,0.00594345,12.52916718,9.533333778,1060,200.25,9.25,84.8091507,523.75,34.5,354.75,53.25,10.02499962,70.84883118,117.312851,18.42499924,4.275000095,14.15000057,11.35833359,9.820833206,3066.25,16691.9583333333,3.31875002391667,0.821458339583333,Good,1,3,1,1,1,0,0,2,2,2,0,0,0,0,1,0
SEEDGWAS2787.RN,0,0,0.0162422,-0.00197477,-0.00131881,0.00987043,-0.00809064,-0.00632311,0.0177148,0.007267,0.0206358,-0.0035629,21.01666641,6.5625,504.25,131,8,104.3563766,335.75,28,294.75,59.5,19.70208359,55.03375244,591.6281128,31.60000038,-4.199999809,35.79999924,20.12916565,13.69999981,1923.75,18570.1458333333,2.8958333135,0.795416665583333,Good,1,2,1,1,1,2,0,2,0,1,1,1,1,0,1,0
SEEDGWAS2788.RN,0,0,0.0170831,-0.0108554,-0.0040945,0.0154076,-0.0123277,-0.0116676,0.0383818,0.0131984,0.0398839,0.0179237,21.01666641,6.5625,504.25,131,8,104.3563766,335.75,28,294.75,59.5,19.70208359,55.03375244,591.6281128,31.60000038,-4.199999809,35.79999924,20.12916565,13.69999981,1923.75,18570.1458333333,2.8958333135,0.795416665583333,Good,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1
SEEDGWAS2789.RN,0,0,0.0189326,-0.00345216,0.00483314,-0.00417744,-0.00149831,0.00108682,0.0101038,0.0152083,0.0314599,-0.00332082,21.01666641,6.5625,504.25,131,8,104.3563766,335.75,28,294.75,59.5,19.70208359,55.03375244,591.6281128,31.60000038,-4.199999809,35.79999924,20.12916565,13.69999981,1923.75,18570.1458333333,2.8958333135,0.795416665583333,Good,1,2,1,1,1,2,2,1,0,2,2,2,2,0,2,0
SEEDGWAS279.RN,0,0,-0.0150012,0.00384437,-0.00940179,-0.00910691,0.020305,0.00359491,0.0235167,-0.0148388,-0.000642661,-0.0106183,27.85833359,23.76666641,1289.25,201,19.5,65.22665405,535.75,69.25,497.75,69.25,9.418750763,64.95690155,163.6522675,32.70000076,18.20000076,14.5,27.25416756,23.76666641,50,20476.9375,3.23333332933333,2.62666668508333,Good,1,1,3,1,1,1,1,0,0,2,0,0,0,0,2,0
SEEDGWAS2790.RN,0,1,0.0239088,0.0106763,0.00270734,-0.00110775,0.00151554,-0.00186567,0.0168892,0.00486792,0.0241431,0.0228267,20.69583321,8.354166031,1073,271.25,16,93.84905243,640,55.75,611,178.75,17.64166641,56.36485672,508.6509094,29.79999924,-1.5,31.29999924,20.10000038,13.91666698,1940,18423.5416666667,2.80833333716667,0.840625007916667,Good,1,2,1,1,1,1,2,1,0,2,0,0,0,0,1,1
SEEDGWAS2791.RN,0,1,0.0193614,0.003959,0.00242398,0.00405896,-0.00365173,-0.00233209,0.0152975,0.00527009,0.0244705,0.0123481,19.59999847,6.625,471,123.25,8,106.8143845,319.25,26,283.25,42.5,19.07291603,56.38702011,530.3574829,29.92499924,-3.900000095,33.82500076,18.80416679,10.07499981,2106.25,18380.9583333333,3.01666671033333,0.760208328583333,Good,1,1,1,1,1,2,0,2,2,2,0,0,0,0,1,1
SEEDGWAS2793.RN,0,0,-0.000112248,0.00279281,-0.00773371,0.00620354,-0.00974283,0.00310676,-0.00121722,0.00667459,-0.0103891,-0.00520861,21.0625,11.24166679,520,129.5,5,103.9202271,338.25,20.5,318.25,53,18.11458397,60.88996887,404.9972229,30.54999924,0.800000012,29.75,20.24583435,14.4375,1839,17694.25,2.456250012,1.00874998675,Good,1,2,1,1,1,0,0,1,2,1,0,0,0,0,0,0
SEEDGWAS2794.RN,0,0,0.0029936,-0.00903592,-0.0102269,0.0174521,-0.0124469,-0.00759468,0.0109169,0.00461557,-0.00889938,-0.00885272,20.46666718,13.27499962,1215.25,285,11,87.28477478,700.75,53.25,641.75,204,13.31458282,60.65605927,305.4265137,27.92499924,5.975000381,21.95000076,20.09583282,17.35000038,1819,17888.125,2.2916666965,1.06104167291667,Good,1,2,1,1,1,1,2,2,2,2,0,0,0,0,0,0
SEEDGWAS2795.RN,0,0,0.00280733,-0.00573874,-0.0106124,0.0107944,-0.00974812,-0.00443666,0.00785402,0.0104524,-0.00836287,-0.00501695,21.70833206,14.64166641,1208.25,292.25,9.5,91.24199677,715.5,50,661.5,186.25,13.63541603,61.63284302,300.7270203,29.22500038,7.099999905,22.125,21.3125,18.74583435,1665.25,17860.75,2.16666663683333,1.12958333391667,Good,1,2,1,1,1,1,2,2,1,2,0,0,0,0,1,0
SEEDGWAS2796.RN,0,0,0.0181281,0.0125662,0.00369326,-0.00794629,0.00371129,0.000434701,-0.000153894,-0.000826683,-0.00747243,0.00723697,20.53750038,12.14583397,523.25,132.25,2,103.1134796,332.75,14.5,213.75,58.25,19.40416718,64.68087006,349.7592468,30.82500076,0.824999988,30,19.70000076,15.0041666,1918.25,18072.4375,2.42499999225,1.0650000025,Good,1,1,1,1,1,1,0,1,0,2,0,0,0,0,1,1
SEEDGWAS2797.RN,0,1,0.0199905,0.0132406,0.0037986,-0.00513055,0.000330223,0.00102474,0.00352084,-0.000337637,-0.00142119,0.0160494,19.00416756,11.48750019,721.75,184.25,5,107.7910309,465.25,23,314.75,61.5,17.49583244,63.56363297,308.413147,28.875,1.349999905,27.52499962,18.67499924,14.2458334,2195,18241.5833333333,2.49791665858333,0.970625018083333,Good,1,1,1,1,1,0,0,2,2,2,0,0,0,1,1,1
SEEDGWAS2798.RN,0,0,0.0102103,-0.000262253,-0.00555084,0.0115265,-0.0105662,-0.00121876,0.00882839,0.00631998,-0.0052532,-0.0146597,21.57083321,13.58749962,533.25,136.25,2,104.6689148,338.75,15.75,231.75,46.5,18.05833435,63.25128555,325.3259277,31.52499962,2.974999905,28.54999924,20.29999924,16.61249924,1901.5,18303.0833333333,2.37916666266667,1.04541668291667,Good,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,1
SEEDGWAS2799.RN,0,0,0.0194411,0.0145542,0.0059582,-0.00551959,0.00518995,0.000547797,-0.000269511,0.000333426,-0.00294061,0.00274305,20.14166641,11.35833359,405.5,94,4,94.86823273,245.25,16.5,154.75,30.5,18.00416756,62.19059372,361.0661011,30.04999924,1.100000024,28.95000076,18.89999962,14.79583359,2139.5,17558.1666666667,3.27083335316667,0.946458364583333,Good,3,4,4,3,3,0,0,2,1,2,1,1,1,0,0,0
SEEDGWAS2801.RN,0,0,0.0231103,0.0203061,0.00723182,-0.012766,0.00807912,0.00506486,-0.00160729,0.00172093,-0.0107698,0.00819875,16.85833359,12.125,762.5,158.25,5,88.43668365,394.5,21.75,281,21.75,17.29166794,71.45407104,191.2722015,26.02499962,1.824999928,24.20000076,16.1875,12.125,2348.5,17519.8125,2.07499997816667,1.06979164975,Good,1,1,2,1,1,1,0,2,2,2,0,0,0,0,1,1
SEEDGWAS2802.RN,0,0,0.0236584,0.0184027,0.00607897,-0.0094298,0.007015,0.00182446,-0.00333893,-0.00423895,-0.00794349,0.00749424,16.85833359,12.125,762.5,158.25,5,88.43668365,394.5,21.75,281,21.75,17.29166794,71.45407104,191.2722015,26.02499962,1.824999928,24.20000076,16.1875,12.125,2348.5,17519.8125,2.07499997816667,1.06979164975,Good,1,1,2,1,1,1,0,2,0,2,1,1,1,0,2,0
SEEDGWAS2804.RN,0,0,0.0244085,0.0195373,0.00638842,-0.00953415,0.0076808,-0.000535185,-0.00480336,-0.00470631,-0.00228952,-0.00315928,16.99166679,12.47916698,819.25,161.25,6.5,95.35886383,466.25,23,241.25,23,16.66249847,69.71705627,180.6351624,26.25,2.349999905,23.90000153,15.67083359,12.47916698,2390.25,18038.0416666667,2.14166661091667,1.05083332466667,Good,1,1,1,1,1,0,0,2,2,1,1,1,1,0,2,1
SEEDGWAS2806.RN,1,0,0.0105598,0.00424438,-0.00352902,0.00915825,-0.00674486,-0.00322917,0.00363186,0.00424904,-0.00766298,-0.0211085,19.21249962,14.70833302,862.25,174.5,5,98.22392273,490.25,20.25,275.25,20.25,17.98333359,71.36173248,176.020752,29.20000076,4,25.20000076,18.10000038,14.70833302,2155.75,17889.8958333333,1.975000004,1.15062497566667,Good,1,1,1,1,1,1,0,2,1,2,0,0,0,0,2,0
SEEDGWAS2807.RN,0,0,-0.0126592,0.00180778,-0.00765229,-0.00590051,0.00975141,-0.00230128,-0.00111751,-0.00117034,0.00433506,0.00564599,19.02499962,14.27499962,816.75,172.75,5,94.89578247,446.5,19.25,282,19.25,17.20000076,71.5923233,189.708313,28.29999924,4.275000095,24.02499962,18.21249962,14.27499962,2106.25,17718.0208333333,1.90833332133333,1.17229167116667,Good,1,1,2,1,1,1,2,2,2,1,1,0,1,0,2,0
SEEDGWAS2809.RN,0,0,0.0123568,0.0118845,-0.0014057,-0.00265205,-0.00348878,0.000791765,-0.00539888,0.00246247,-0.0145466,-0.00120012,19.02499962,14.27499962,816.75,172.75,5,94.89578247,446.5,19.25,282,19.25,17.20000076,71.5923233,189.708313,28.29999924,4.275000095,24.02499962,18.21249962,14.27499962,2106.25,17718.0208333333,1.90833332133333,1.17229167116667,Good,1,1,2,1,1,0,0,2,2,2,0,0,0,0,0,0
SEEDGWAS2810.RN,0,0,0.0153147,0.0140996,-0.000302278,-0.00382268,0.000483083,0.00152987,-0.00333423,-0.00106419,-0.0127202,-0.00157746,19.02499962,14.27499962,816.75,172.75,5,94.89578247,446.5,19.25,282,19.25,17.20000076,71.5923233,189.708313,28.29999924,4.275000095,24.02499962,18.21249962,14.27499962,2106.25,17718.0208333333,1.90833332133333,1.17229167116667,Good,1,1,2,1,1,1,1,2,2,2,0,0,0,1,1,1
SEEDGWAS2811.RN,0,0,0.0171029,0.014341,0.00308611,-0.00591884,0.000611769,0.00424869,-0.00363994,0.00257481,-0.0138811,0.00183567,15.63333321,11.34583282,876,157.25,9.5,88.45868683,465.75,31.25,279.25,31.25,15.74791622,70.14630127,172.8150024,24.375,1.924999952,22.45000076,14.76250076,11.34583282,2625.75,17961.6875,2.36458335325,0.953541666333333,Good,1,1,1,1,1,0,2,2,2,2,0,0,0,0,1,1
SEEDGWAS2812.RN,1,0,0.0240608,0.0179431,0.00531032,-0.0115763,0.00770885,0.00184334,-0.00335968,-0.00157828,-0.00257713,0.00800915,16.85833359,12.125,762.5,158.25,5,88.43668365,394.5,21.75,281,21.75,17.29166794,71.45407104,191.2722015,26.02499962,1.824999928,24.20000076,16.1875,12.125,2348.5,17519.8125,2.07499997816667,1.06979164975,Good,1,1,2,1,1,0,0,1,2,2,1,0,1,0,1,1
SEEDGWAS2813.RN,0,0,0.0235121,0.0189679,0.00645275,-0.00894592,0.00669512,0.00501982,-0.00187295,-0.000390229,-0.00845266,0.00932377,19.21249962,14.55416679,833.5,169.5,4.5,96.06378937,466.25,19.5,273,19.5,17.43541718,71.53038025,184.1710663,28.70000076,4.324999809,24.375,18.24583244,14.55416679,2142.5,17857.0416666667,1.93541663883333,1.15708333258333,Good,1,1,2,1,1,2,0,2,0,2,1,0,1,0,2,0
SEEDGWAS2814.RN,1,0,0.0243311,0.0189592,0.00583644,-0.0105543,0.00740995,0.00459882,-0.00260895,-0.00217907,-0.00582716,0.00837919,18.96666718,14.3125,826.75,167.5,4,97.15711212,468,18.25,270,18.25,17.51041603,71.03634644,183.0896606,28.54999924,3.900000095,24.65000153,17.91666794,14.3125,2172.75,17950.7916666667,1.96666664883333,1.143541644,Good,1,1,3,1,1,0,0,2,2,2,0,0,0,1,0,1
SEEDGWAS2815.RN,1,0,0.0207437,0.0189568,0.00494663,-0.0112724,0.00513776,0.00552987,-0.00356753,0.0005186,-0.0092308,0.00946023,18.39583397,13.57916641,626.75,137.5,5,87.86833191,310.5,21,252.5,21,17.63125038,71.89100647,195.6116943,27.70000076,3.174999952,24.52499962,17.78750038,13.57916641,2107.25,17519.75,1.91458331533333,1.17958332108333,Good,1,1,2,1,1,1,0,2,0,2,0,0,0,1,1,0
SEEDGWAS2816.RN,0,0,0.0253934,0.0192538,0.00716492,-0.0128193,0.0060212,0.00529635,-0.00428732,-0.00453985,-0.00980022,0.00146516,19.21249962,14.4958334,844,173.5,4,97.2660141,476,18.75,277.5,18.75,17.55416679,71.06970978,185.7756958,28.79999924,4.099999905,24.69999886,18.17083359,14.4958334,2137.75,17895,1.94166664291667,1.15812498333333,Good,1,1,2,1,1,0,0,1,2,2,0,0,0,0,2,0
SEEDGWAS2817.RN,0,0,0.0251053,0.0190868,0.00424863,-0.0101833,0.00550815,0.00149301,-0.00505662,0.00137171,-0.00409917,0.00681529,17.55833435,12.92500019,758.75,145,6,92.2663269,424,21.5,228,21.5,17.44374847,70.40932465,184.1798401,27.07500076,2.299999952,24.77500153,16.63750076,12.92500019,2318,18067.5208333333,2.07083328575,1.08291665716667,Good,1,1,1,1,1,2,0,2,0,2,2,2,2,0,1,1
SEEDGWAS2818.RN,0,0,0.0237284,0.0200408,0.00823014,-0.0108131,0.0103697,0.00148989,-0.00403163,-0.0026656,-0.000249306,0.00273036,17.04583359,12.48750019,836.5,166,6,97.02079773,481.25,21.5,246,21.5,16.43124962,69.33003235,181.0678406,26.32500076,2.625,23.70000076,15.53333282,12.48750019,2422.75,17988.7291666667,2.15624997008333,1.03687500958333,Good,1,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0
SEEDGWAS2819.RN,0,0,0.0163361,0.0112336,0.000628109,-0.000723235,-0.0020513,-0.00159001,-0.00131178,-0.000470035,-0.0149575,-0.00854349,18.53749847,13.97083378,681,152.75,3.75,93.36797333,359.25,16.25,269,16.25,17.54375076,72.34544373,182.9651947,27.97500038,3.724999905,24.25,17.82916641,13.97083378,2153,17778.0416666667,1.9520833095,1.15479166808333,Good,1,1,1,1,1,0,0,0,2,2,0,0,0,0,1,1
SEEDGWAS2820.RN,0,0,0.0250084,0.0186756,0.0054738,-0.00861912,0.00653385,0.00227702,-0.00112496,-0.00153657,-0.00107695,0.00258596,18.46666718,13.77083397,822.25,158.5,5,97.24399567,469.25,19.5,254.25,19.5,17.79999924,69.66734314,184.3028259,28.47500038,2.925000191,25.54999924,17.1875,13.77083397,2258.25,17984.6875,2.01458331933333,1.10750002158333,Good,1,1,1,1,1,0,0,2,0,2,0,0,0,0,1,0
SEEDGWAS2821.RN,0,0,0.0237403,0.0193031,0.00577818,-0.00933223,0.00488831,0.00319759,-0.00165047,0.000361038,-0.00871641,0.00325334,15.63333321,11.34583282,876,157.25,9.5,88.45868683,465.75,31.25,279.25,31.25,15.74791622,70.14630127,172.8150024,24.375,1.924999952,22.45000076,14.76250076,11.34583282,2625.75,17961.6875,2.36458335325,0.953541666333333,Good,1,1,1,1,1,0,0,2,2,2,0,0,0,0,2,0
SEEDGWAS2822.RN,0,0,0.0203963,0.0178553,0.00349617,-0.00881013,0.00666929,0.00658558,-0.00090631,0.0045213,-0.0102405,0.00965733,18.63333321,13.97916603,802.5,154.5,5.25,95.14372253,451.75,20,251,20,18.23541641,70.47519684,180.9367371,28.70000076,2.825000048,25.87500191,17.36666679,13.97916603,2208.5,17942.8125,1.97499999408333,1.13166668025,Good,1,1,1,1,1,0,0,0,0,2,0,0,1,0,2,0
SEEDGWAS2823.RN,1,0,0.0257954,0.01938,0.00686411,-0.0105952,0.00618456,0.0038153,-0.000183651,-0.00231718,-0.00415776,0.00567726,17.55833435,12.92500019,758.75,145,6,92.2663269,424,21.5,228,21.5,17.44374847,70.40932465,184.1798401,27.07500076,2.299999952,24.77500153,16.63750076,12.92500019,2318,18067.5208333333,2.07083328575,1.08291665716667,Good,1,1,1,1,1,0,0,1,0,1,0,0,0,2,1,1
SEEDGWAS2824.RN,0,0,0.0242486,0.0193277,0.00525279,-0.00990985,0.00680768,0.000940935,0.00245484,0.00020228,-0.00783984,0.00932721,17.55833435,12.92500019,758.75,145,6,92.2663269,424,21.5,228,21.5,17.44374847,70.40932465,184.1798401,27.07500076,2.299999952,24.77500153,16.63750076,12.92500019,2318,18067.5208333333,2.07083328575,1.08291665716667,Good,1,1,1,1,1,1,0,2,2,2,0,0,0,0,2,0
SEEDGWAS2825.RN,0,0,0.0229843,0.0202269,0.00747029,-0.00882552,0.00653993,0.00178698,-0.00164646,0.0011387,-0.00494748,0.00359039,15.63333321,11.34583282,876,157.25,9.5,88.45868683,465.75,31.25,279.25,31.25,15.74791622,70.14630127,172.8150024,24.375,1.924999952,22.45000076,14.76250076,11.34583282,2625.75,17961.6875,2.36458335325,0.953541666333333,Good,1,1,1,1,1,2,1,0,0,2,2,2,2,0,1,0
