Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
13S015805.SW,Swarts_etal_2017,ZM16-004:Tarahumara_Cusarare,N. Mexico High,Landrace,Unknown,Unknown,27.35,-107.5,2190,NA,NA,NA,NA
13S016502.SW,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,NA,NA,NA,NA
13S016505.SW,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,NA,NA,NA,NA
13S016509.SW,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,66.10028532,68.97556697,257.2391201,8.05E-02
13S016603.SW,Swarts_etal_2017,ZM11-008:Tarahumara_Harinoso_de_Ocho,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,70.72416116,74.30377297,267.2868163,1.95E-03
13S016605.SW,Swarts_etal_2017,ZM11-008:Tarahumara_Harinoso_de_Ocho,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,68.26664216,71.05452322,253.7059499,-9.58E-03
13S016606.SW,Swarts_etal_2017,ZM11-008:Tarahumara_Harinoso_de_Ocho,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,NA,NA,NA,NA
13S016607.SW,Swarts_etal_2017,ZM11-008:Tarahumara_Harinoso_de_Ocho,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,NA,NA,NA,NA
13S016901.SW,Swarts_etal_2017,ZM04-008:Mountain_Pima_Maiz_Dulce,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,71.67920836,74.59505193,266.1207757,0.191735136
13S016903.SW,Swarts_etal_2017,ZM04-008:Mountain_Pima_Maiz_Dulce,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,72.42736253,75.78240564,272.4725381,0.145034477
13S016904.SW,Swarts_etal_2017,ZM04-008:Mountain_Pima_Maiz_Dulce,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S016911.SW,Swarts_etal_2017,ZM04-008:Mountain_Pima_Maiz_Dulce,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S017001.SW,Swarts_etal_2017,ZM18-015:Dia_de_San_Juan,N. Mexico Low,Landrace,Unknown,Unknown,26.95,-108.9,350,NA,NA,NA,NA
13S017004.SW,Swarts_etal_2017,ZM18-015:Dia_de_San_Juan,N. Mexico Low,Landrace,Unknown,Unknown,26.95,-108.9,350,71.26111455,71.86439751,268.570399,-3.67E-02
13S017005.SW,Swarts_etal_2017,ZM18-015:Dia_de_San_Juan,N. Mexico Low,Landrace,Unknown,Unknown,26.95,-108.9,350,NA,NA,NA,NA
13S017007.SW,Swarts_etal_2017,ZM18-015:Dia_de_San_Juan,N. Mexico Low,Landrace,Unknown,Unknown,26.95,-108.9,350,72.94918449,75.16606617,256.7222154,-0.155039558
13S017401.SW,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA
13S017402.SW,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA
13S017406.SW,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA
13S017606.SW,Swarts_etal_2017,ZM17-035:Tarahumara_Serape,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S017607.SW,Swarts_etal_2017,ZM17-035:Tarahumara_Serape,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S017902.SW,Swarts_etal_2017,ZM17-026:Tarahumara_Rosacame,N. Mexico High,Landrace,Unknown,Unknown,27.917,-107.6,2200,NA,NA,NA,NA
13S018002.SW,Swarts_etal_2017,ZM19-020:Tarahumara_Conico,N. Mexico High,Landrace,Unknown,Unknown,27.27034,-107.1361,2280,66.7097302,67.70891591,253.6206227,-2.80E-02
13S018404.SW,Swarts_etal_2017,ZM16-002:Mountain_Pima_Bola,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA
13S018406.SW,Swarts_etal_2017,ZM16-002:Mountain_Pima_Bola,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA
13S018409.SW,Swarts_etal_2017,ZM16-002:Mountain_Pima_Bola,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA
13S018701.SW,Swarts_etal_2017,ZM19-003:Tarahumara_Pepitillo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA
13S018704.SW,Swarts_etal_2017,ZM19-003:Tarahumara_Pepitillo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA
13S018801.SW,Swarts_etal_2017,ZM18-001:Tarahumara_Tuxpeno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S018808.SW,Swarts_etal_2017,ZM18-001:Tarahumara_Tuxpeno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S018809.SW,Swarts_etal_2017,ZM18-001:Tarahumara_Tuxpeno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S018903.SW,Swarts_etal_2017,ZM15-015:Tarahumara_Maiz_Azul,N. Mexico High,Landrace,Unknown,Unknown,27.78231,-107.4971,2200,NA,NA,NA,NA
13S019001.SW,Swarts_etal_2017,ZM19-026:Tarahumara_Conico_Amarillo,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA
13S019002.SW,Swarts_etal_2017,ZM19-026:Tarahumara_Conico_Amarillo,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,64.92900562,67.60569757,269.0654786,0.245769077
13S019009.SW,Swarts_etal_2017,ZM19-026:Tarahumara_Conico_Amarillo,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA
13S019401.SW,Swarts_etal_2017,ZM09-004:Tarahumara_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,30.19784,-107.6936,1421,NA,NA,NA,NA
13S019402.SW,Swarts_etal_2017,ZM09-004:Tarahumara_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,30.19784,-107.6936,1421,71.19397673,75.05584577,270.0565943,0.183062271
13S019405.SW,Swarts_etal_2017,ZM09-004:Tarahumara_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,30.19784,-107.6936,1421,71.61258205,76.24336226,273.7667028,-8.11E-03
13S019802.SW,Swarts_etal_2017,ZM17-028:Tarahumara_Gileno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S019805.SW,Swarts_etal_2017,ZM17-028:Tarahumara_Gileno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S019904.SW,Swarts_etal_2017,ZM22-003:Tepehuan_Serrano,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
13S020304.SW,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S020306.SW,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S020701.SW,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S020702.SW,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,64.44966771,65.73336989,246.8662572,9.23E-02
13S020703.SW,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S020801.SW,Swarts_etal_2017,ZM04-032:Yuman,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021102.SW,Swarts_etal_2017,ZM04-015:Cocopah,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021104.SW,Swarts_etal_2017,ZM04-015:Cocopah,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021203.SW,Swarts_etal_2017,ZM04-024:Paiute,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021204.SW,Swarts_etal_2017,ZM04-024:Paiute,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021503.SW,Swarts_etal_2017,ZM04-026:Yoeme,US - Desert SW,Landrace,Unknown,Unknown,33.37,-111.96,375,NA,NA,NA,NA
13S021601.SW,Swarts_etal_2017,ZM04-030:Yuman_Yellow,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021603.SW,Swarts_etal_2017,ZM04-030:Yuman_Yellow,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S021901.SW,Swarts_etal_2017,ZM04-011:Hopi_Sweet,US - Puebloan (West),Landrace,Unknown,Unknown,35.87215,-110.6206,1700,NA,NA,NA,NA
13S022003.SW,Swarts_etal_2017,ZM04-020:Maricopa,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,65.22675572,67.11888419,233.3747886,-7.37E-04
13S022004.SW,Swarts_etal_2017,ZM04-020:Maricopa,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S022101.SW,Swarts_etal_2017,ZM02-131:Santo_Domingo_Rainbow,US - Puebloan (East),Landrace,Unknown,Unknown,35.515,-106.365,1585,NA,NA,NA,NA
13S022102.SW,Swarts_etal_2017,ZM02-131:Santo_Domingo_Rainbow,US - Puebloan (East),Landrace,Unknown,Unknown,35.515,-106.365,1585,66.20272314,67.82612122,238.2974973,6.43E-02
13S022201.SW,Swarts_etal_2017,ZM01-011:Yoeme_Blue,US - Desert SW,Landrace,Unknown,Unknown,33.5,-111.75,396,NA,NA,NA,NA
13S022501.SW,Swarts_etal_2017,ZM08-005:Mayo_Yellow_Chapalote,N. Mexico Low,Landrace,Unknown,Unknown,27.167,-109.03,200,72.02338723,74.90430016,255.3537284,-2.82E-02
13S022611.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,71.23225021,73.95807246,267.2626338,-0.235255181
13S023005.SW,Swarts_etal_2017,ZM02-130:Velarde_Azul_y_Blanco,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S023010.SW,Swarts_etal_2017,ZM02-130:Velarde_Azul_y_Blanco,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S023302.SW,Swarts_etal_2017,ZM08-009:Palomero_de_Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,NA,NA,NA,NA
13S023401.SW,Swarts_etal_2017,ZM08-002:Tarahumara_Palomitas,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S023402.SW,Swarts_etal_2017,ZM08-002:Tarahumara_Palomitas,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S023806.SW,Swarts_etal_2017,ZM02-171:San_Felipe_Red/Chinmark,US - Puebloan (East),Landrace,Unknown,Unknown,35.434,-106.446,1585,NA,NA,NA,NA
13S024101.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,66.6776183,69.40563197,230.6408167,5.29E-02
13S024307.SW,Swarts_etal_2017,ZM02-021:San_Felipe_Pueblo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.4339248,-106.44669,1564,NA,NA,NA,NA
13S024401.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA
13S024705.SW,Swarts_etal_2017,ZM02-179:Truchas_Lumbroso,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,2438,NA,NA,NA,NA
13S024802.SW,Swarts_etal_2017,ZM02-148:Hopi_White_Hominy,US - Puebloan (West),Landrace,Unknown,Unknown,35.65,-110.49,1615,NA,NA,NA,NA
13S024808.SW,Swarts_etal_2017,ZM02-148:Hopi_White_Hominy,US - Puebloan (West),Landrace,Unknown,Unknown,35.65,-110.49,1615,64.84644984,65.25119094,206.8562208,-3.29E-03
13S025103.SW,Swarts_etal_2017,ZM02-186:Hopi_Blue,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S025207.SW,Swarts_etal_2017,ZM02-057:Hopi_Yellow,US - Puebloan (West),Landrace,Unknown,Unknown,35.3,-110.3,1433,NA,NA,NA,NA
13S025601.SW,Swarts_etal_2017,ZM08-006:Navajo_Copper,US - Athabaskan,Landrace,Unknown,Unknown,36.474,-106.743,2499,NA,NA,NA,NA
13S025903.SW,Swarts_etal_2017,ZM03-002:Duncan_Dent,US - Puebloan (East),Landrace,Unknown,Unknown,35.09205,-106.5756,1510,70.69068117,72.37071333,240.309986,-0.167053945
13S026002.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,69.91151489,71.9699449,243.324591,-0.137575877
13S026004.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,70.27457929,70.11931694,259.3612597,-0.187733516
13S026905.SW,Swarts_etal_2017,ZM08-007:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA
13S027001.SW,Swarts_etal_2017,ZM02-177:Navajo_Red_Corn,US - Athabaskan,Landrace,Unknown,Unknown,36.4734,-108.4114,1491,NA,NA,NA,NA
13S027305.SW,Swarts_etal_2017,ZM02-100:Taos_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,36.4047,-105.5745,2286,NA,NA,NA,NA
13S027404.SW,Swarts_etal_2017,ZM02-163:Nambe_White,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1829,NA,NA,NA,NA
13S027704.SW,Swarts_etal_2017,ZM03-001:Texas_Shoepeg,US - Texas Low,Landrace,Unknown,Unknown,31.77,-97.84,323,NA,NA,NA,NA
13S027802.SW,Swarts_etal_2017,ZM02-151:Navajo_White,US - Athabaskan,Landrace,Unknown,Unknown,36.08,-110.67,1850,NA,NA,NA,NA
13S028401.SW,Swarts_etal_2017,ZM02-073:Jemez_White,US - Puebloan (East),Landrace,Unknown,Unknown,35.6361,-106.8006,2016,NA,NA,NA,NA
13S028702.SW,Swarts_etal_2017,ZM02-110:Apache_Red,US - Athabaskan,Landrace,Unknown,Unknown,NM,NM,NA,63.02722493,64.43888369,219.5543732,-3.88E-02
13S028802.SW,Swarts_etal_2017,ZM02-149:Hopi_Mix,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S028809.SW,Swarts_etal_2017,ZM02-149:Hopi_Mix,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S029702.SW,Swarts_etal_2017,ZM17-021:Mountain_Pima_Cristalino_de_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA
13S029704.SW,Swarts_etal_2017,ZM17-021:Mountain_Pima_Cristalino_de_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA
13S029802.SW,Swarts_etal_2017,ZM16-007:Tarahumara_Cerocahui,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S029806.SW,Swarts_etal_2017,ZM16-007:Tarahumara_Cerocahui,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,66.88001222,68.68519789,242.7704915,4.51E-02
13S030105.SW,Swarts_etal_2017,ZM11-002:Tarahumara_Maiz_Pinto,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,69.30755063,71.44081857,271.7171893,4.76E-02
13S030201.SW,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA
13S030209.SW,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,66.59495121,67.91966197,244.6913613,-2.26E-02
13S030606.SW,Swarts_etal_2017,ZM18-009:Mayo_Tuxpeno,N. Mexico Low,Landrace,Unknown,Unknown,26.9,-109.38,92,NA,NA,NA,NA
13S030608.SW,Swarts_etal_2017,ZM18-009:Mayo_Tuxpeno,N. Mexico Low,Landrace,Unknown,Unknown,26.9,-109.38,92,NA,NA,NA,NA
13S031201.SW,Swarts_etal_2017,ZM12-003:Mayo_Batchi,N. Mexico Low,Landrace,Unknown,Unknown,26.75,-109.4,65,73.41197043,74.92575969,276.9778665,-0.179474489
13S031605.SW,Swarts_etal_2017,ZM09-004:Tarahumara_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,30.19784,-107.6936,1421,NA,NA,NA,NA
13S031904.SW,Swarts_etal_2017,ZM20-003:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S032401.SW,Swarts_etal_2017,ZM15-027:Tarahumara_Bofo,N. Mexico High,Landrace,Unknown,Unknown,27.35,-107.5,2190,NA,NA,NA,NA
13S033205.SW,Swarts_etal_2017,ZM17-016:Tarahumara_Cacareno,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,67.07135481,70.27868295,277.111779,-0.125818436
13S033405.SW,Swarts_etal_2017,ZM01-014:Tohono_Oodham_June,US - Desert SW,Landrace,Unknown,Unknown,31,-112,1200,70.79967841,72.51524552,253.5180157,-0.165811604
13S033406.SW,Swarts_etal_2017,ZM01-014:Tohono_Oodham_June,US - Desert SW,Landrace,Unknown,Unknown,31,-112,1200,NA,NA,NA,NA
13S034108.SW,Swarts_etal_2017,ZM19-020:Tarahumara_Conico,N. Mexico High,Landrace,Unknown,Unknown,27.27034,-107.1361,2280,NA,NA,NA,NA
13S034507.SW,Swarts_etal_2017,ZM21-015:High_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,27.16,-107.58,2100,NA,NA,NA,NA
13S034603.SW,Swarts_etal_2017,ZM09-007:Mountain_Pima_Blando_de_Sonora,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA
13S035503.SW,Swarts_etal_2017,ZM18-012:Yoeme_Vatchi,N. Mexico Low,Landrace,Unknown,Unknown,27.63167,-110.4082,100,71.91272241,72.47364513,252.1721536,-0.150995565
13S035510.SW,Swarts_etal_2017,ZM18-012:Yoeme_Vatchi,N. Mexico Low,Landrace,Unknown,Unknown,27.63167,-110.4082,100,NA,NA,NA,NA
13S035601.SW,Swarts_etal_2017,ZM22-003:Tepehuan_Serrano,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,62.46008161,65.10538527,222.7563121,-9.66E-03
13S036307.SW,Swarts_etal_2017,ZM14-006:Tarahumara_Gordo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA
13S036701.SW,Swarts_etal_2017,ZM17-038:Tarahumara_Golden_Cristalino,N. Mexico High,Landrace,Unknown,Unknown,27.583,-107.78,2100,67.05062814,70.93711111,270.0190335,0.120485113
13S036805.SW,Swarts_etal_2017,ZM19-006:Tepehuan_Maiz_Colorado,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,67.89521075,72.01183417,273.7882205,-4.67E-02
13S036806.SW,Swarts_etal_2017,ZM19-006:Tepehuan_Maiz_Colorado,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,68.74608602,71.08801545,279.040079,5.43E-02
13S037007.SW,Swarts_etal_2017,ZM22-006:Tarahumara_Serrano,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,69.62246905,72.74732559,270.0652224,3.26E-02
13S038401.SW,Swarts_etal_2017,ZM17-028:Tarahumara_Gileno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA
13S039102.SW,Swarts_etal_2017,ZM17-026:Tarahumara_Rosacame,N. Mexico High,Landrace,Unknown,Unknown,27.917,-107.6,2200,NA,NA,NA,NA
13S039114.SW,Swarts_etal_2017,ZM17-026:Tarahumara_Rosacame,N. Mexico High,Landrace,Unknown,Unknown,27.917,-107.6,2200,68.55776107,71.14688377,274.475064,1.62E-03
13S039902.SW,Swarts_etal_2017,ZM16-003:Mountain_Pima_Lloron,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,67.13805082,69.35069431,253.7314466,-0.103555432
13S039904.SW,Swarts_etal_2017,ZM16-003:Mountain_Pima_Lloron,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA
13S040001.SW,Swarts_etal_2017,ZM17-035:Tarahumara_Serape,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA
13S040501.SW,Swarts_etal_2017,ZM04-021:Mohave,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S040601.SW,Swarts_etal_2017,ZM04-015:Cocopah,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,64.28683491,66.23798929,235.107643,1.48E-02
13S040603.SW,Swarts_etal_2017,ZM04-015:Cocopah,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,64.94676501,66.80421918,229.1661043,2.52E-02
13S040904.SW,Swarts_etal_2017,ZM04-026:Yoeme,US - Desert SW,Landrace,Unknown,Unknown,33.37,-111.96,375,NA,NA,NA,NA
13S041001.SW,Swarts_etal_2017,ZM02-102:Hopi_Greasy_Head,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S041002.SW,Swarts_etal_2017,ZM02-102:Hopi_Greasy_Head,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA
13S041410.SW,Swarts_etal_2017,ZM04-030:Yuman_Yellow,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S041703.SW,Swarts_etal_2017,ZM04-020:Maricopa,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S041705.SW,Swarts_etal_2017,ZM04-020:Maricopa,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S041804.SW,Swarts_etal_2017,ZM04-024:Paiute,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S042107.SW,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA
13S042302.SW,Swarts_etal_2017,ZM03-002:Duncan_Dent,US - Puebloan (East),Landrace,Unknown,Unknown,35.09205,-106.5756,1510,NA,NA,NA,NA
13S042303.SW,Swarts_etal_2017,ZM03-002:Duncan_Dent,US - Puebloan (East),Landrace,Unknown,Unknown,35.09205,-106.5756,1510,NA,NA,NA,NA
13S042404.SW,Swarts_etal_2017,ZM02-021:San_Felipe_Pueblo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.4339248,-106.44669,1564,69.87522207,71.29519235,264.1949092,9.50E-04
13S042701.SW,Swarts_etal_2017,ZM08-009:Palomero_de_Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,chihuahua,chihuahua,NA,65.39794195,67.99117863,248.2642192,3.86E-02
13S042806.SW,Swarts_etal_2017,ZM01-009:Gila_Pima_Aal_Hu:n,US - Desert SW,Landrace,Unknown,Unknown,33.04,-112.02,396,NA,NA,NA,NA
13S043111.SW,Swarts_etal_2017,ZM01-017:Tohono_Oodham_60-Day,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA
13S043207.SW,Swarts_etal_2017,ZM02-171:San_Felipe_Red/Chinmark,US - Puebloan (East),Landrace,Unknown,Unknown,35.434,-106.446,1585,NA,NA,NA,NA
13S043501.SW,Swarts_etal_2017,ZM01-011:Yoeme_Blue,US - Desert SW,Landrace,Unknown,Unknown,33.5,-111.75,396,NA,NA,NA,NA
13S043606.SW,Swarts_etal_2017,ZM02-177:Navajo_Red_Corn,US - Athabaskan,Landrace,Unknown,Unknown,36.4734,-108.4114,1491,NA,NA,NA,NA
13S043905.SW,Swarts_etal_2017,ZM08-005:Mayo_Yellow_Chapalote,N. Mexico Low,Landrace,Unknown,Unknown,27.167,-109.03,200,NA,NA,NA,NA
13S044008.SW,Swarts_etal_2017,ZM02-100:Taos_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,36.4047,-105.5745,2286,NA,NA,NA,NA
13S044507.SW,Swarts_etal_2017,ZM02-154:Navajo_Blue,US - Athabaskan,Landrace,Unknown,Unknown,36,-110.67,1850,NA,NA,NA,NA
13S045302.SW,Swarts_etal_2017,ZM02-148:Hopi_White_Hominy,US - Puebloan (West),Landrace,Unknown,Unknown,35.65,-110.49,1615,NA,NA,NA,NA
13S045401.SW,Swarts_etal_2017,ZM02-087:Jicarilla_Apache_Concho,US - Puebloan (East),Landrace,Unknown,Unknown,36.199,-105.888,1837,59.19345513,61.91622276,204.4687403,3.59E-02
13S045404.SW,Swarts_etal_2017,ZM02-087:Jicarilla_Apache_Concho,US - Puebloan (East),Landrace,Unknown,Unknown,36.199,-105.888,1837,NA,NA,NA,NA
13S045706.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,67.03023787,69.43111991,237.7004629,0.138093608
13S045805.SW,Swarts_etal_2017,ZM02-163:Nambe_White,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1829,NA,NA,NA,NA
13S046006.SW,Swarts_etal_2017,ZM03-001:Texas_Shoepeg,US - Texas Low,Landrace,Unknown,Unknown,31.77,-97.84,323,67.92259158,69.42178187,245.1157635,-0.172663506
13S046010.SW,Swarts_etal_2017,ZM03-001:Texas_Shoepeg,US - Texas Low,Landrace,Unknown,Unknown,31.77,-97.84,323,NA,NA,NA,NA
13S046305.SW,Swarts_etal_2017,ZM08-006:Navajo_Copper,US - Athabaskan,Landrace,Unknown,Unknown,36.474,-106.743,2499,NA,NA,NA,NA
