Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S3_5366715,S3_5366738,S3_211286197,S4_248470517,S6_124809142
SEEDGWAS2910.RN,1,0,0.0230969,0.019306,0.00695807,-0.0125736,-0.00580563,0.0054558,-0.00121573,-0.00401662,-0.00879498,0.00653176,15.65416718,11.24166679,784.25,144.5,7.25,85.13179016,414.75,24.25,271,24.25,16.80624962,70.76592255,177.1949615,24.72499847,0.975000024,23.75,14.8166666,11.24166679,2569.25,17811.5416666667,2.23749995233333,0.986250013166667,1,1,1,1,Good,1,0,0,0,1,0
SEEDGWAS2911.RN,0,0,0.0252931,0.0188186,0.00796551,-0.0130126,-0.00663251,0.00132319,-0.00367737,-0.00247292,-0.00605508,0.000445114,16.42083359,11.88749981,730.25,132,6.75,84.58218384,389,24.25,250,24.25,17.40416718,71.03780365,181.802536,25.77499962,1.274999976,24.5,15.57916641,11.88749981,2427.75,17865.1041666667,2.11041665091667,1.0460416725,1,1,1,1,Good,1,1,0,0,1,0
SEEDGWAS2912.RN,0,0,0.0241171,0.0199631,0.00727753,-0.00973639,-0.00508496,0.00306055,-0.000561593,-0.000885575,-0.00610692,0.0045995,17.21249962,12.42083359,720.25,134.25,5.5,88.65497589,390,19.5,241.25,19.5,17.12083435,70.45610046,193.0845795,26.375,2.075000048,24.29999924,16.41666603,12.42083359,2291.25,17886.25,1.99999997016667,1.10437500483333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS2913.RN,1,0,0.0138235,0.0156046,0.00102386,-0.00951261,-0.00310333,-5.71485e-05,-0.00563951,-0.00337709,-0.010754,0.00947291,20.42499924,12.8166666,491,126.25,2,103.2094574,310.75,17.75,210.5,51.5,17.15625,63.6597023,312.9762878,29.85000038,2.900000095,26.95000076,19.42083359,15.6208334,2038.25,18213.0208333333,2.70208338916667,0.988333329583333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS2914.RN,0,0,0.00223173,0.00368129,-0.00769417,0.00494902,0.00771004,-0.00400647,0.00110206,0.00746132,-0.00485728,-0.00629051,22.38333321,16.10000038,444.5,92,6,84.21067047,233.25,21.75,138,21.75,15.09583282,62.89921951,262.1969604,31.47500038,7.474999905,24,21.13333321,16.10000038,1606.25,18762.4166666667,2.05208334333333,1.33458335691667,1,1,2,1,Good,1,2,0,0,1,0
SEEDGWAS2915.RN,0,0,0.000768228,0.00254865,-0.00720148,0.00473444,0.00445817,-0.00441774,0.00330059,0.00519761,-0.00307325,-0.004965,22.38333321,16.10000038,444.5,92,6,84.21067047,233.25,21.75,138,21.75,15.09583282,62.89921951,262.1969604,31.47500038,7.474999905,24,21.13333321,16.10000038,1606.25,18762.4166666667,2.05208334333333,1.33458335691667,1,1,2,1,Good,1,0,0,0,0,0
SEEDGWAS2916.RN,0,0,0.00835521,0.0147874,-0.000985715,-0.00371929,0.000698709,0.00296375,-0.0121246,-0.00260276,-0.00265098,-0.00784365,18.10416603,12.82083321,1227.25,233,37.75,66.33231354,561.25,121,301.5,123.75,11.12708282,60.14528275,217.089035,24.60000038,6.099999905,18.5,17.16666603,13.63333321,1754.75,16504.875,1.71041668466667,1.407291651,1,1,1,1,Good,1,1,0,0,1,0
SEEDGWAS2918.RN,0,0,0.0136011,0.00500302,-0.00244346,0.00304244,0.00702353,-0.00116676,0.0015717,0.00405088,-0.00899103,-0.00957422,21.20833397,13.97083282,564.75,136.5,4.75,104.1976776,359,22.75,256.5,32.5,17.44791603,63.62055588,297.4975891,31.02499962,3.599999905,27.42499924,20.72500038,17.12916565,1875.5,18538.7083333333,2.1333333055,1.11520834766667,1,1,1,2,Good,1,0,0,0,1,0
SEEDGWAS2919.RN,0,1,0.00241313,0.00137,-0.00819118,0.00379524,0.00493824,-0.000649209,-0.00224199,0.00737493,-0.00271903,-0.00148214,21.20833397,13.97083282,564.75,136.5,4.75,104.1976776,359,22.75,256.5,32.5,17.44791603,63.62055588,297.4975891,31.02499962,3.599999905,27.42499924,20.72500038,17.12916565,1875.5,18538.7083333333,2.1333333055,1.11520834766667,1,1,1,2,Good,1,1,1,0,1,0
SEEDGWAS2920.RN,0,1,0.0115834,0.00559291,-0.000118874,0.00236317,0.00704574,-0.00155926,0.00611004,0.00519159,-0.0055758,-0.0137728,21.83333206,18.86249924,636.75,139,6.25,89.74298859,344,23,236.25,27,13.52083302,72.59399414,118.6272507,29.67499924,11.05000019,18.625,20.85416603,19.18333435,1690,17169.7291666667,2.45833335316667,1.47375000516667,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS2921.RN,0,0,0.0144278,0.0141129,0.00159514,-0.00433027,0.000470626,0.00103771,-0.00117311,-0.000425672,-0.0112815,-0.00675446,25.18333244,20.95833206,816.25,180,2.75,103.6689377,488.25,14.25,272.75,14.5,15.87708282,70.02157593,168.68396,34.67499924,12,22.67499924,23.54166794,20.99583244,1461,17550.6666666667,1.73125001791667,1.53270834683333,1,1,1,1,Good,1,1,0,1,1,0
SEEDGWAS2922.RN,0,1,0.022054,0.0154453,0.00477221,-0.00736815,-0.00437016,0.00121774,-0.00129424,-0.0014234,-0.00672634,0.00498097,21.42916679,17.25833321,656.25,159,5,95.38847351,368,21.75,260,25,14.83333302,69.80371094,167.3860931,30.39999962,9.149999619,21.25,20.07916641,17.31666756,1826.75,17234.1458333333,1.862499992,1.31229167183333,1,1,1,1,Good,1,1,0,0,1,0
SEEDGWAS2923.RN,0,1,0.0145814,0.00746574,-0.00189701,0.00221838,0.00286705,-0.000307574,0.00297301,0.00121213,-0.00563875,-0.0123774,17.89999962,13.22916603,538.5,110.5,4.5,88.34580994,260.5,18.25,202.75,20,14.10624981,67.01412964,187.2799072,26.32500076,5.275000095,21.04999924,16.85416603,13.24166679,2026.5,16846.1666666667,1.899999976,1.22604167958333,1,1,3,1,Good,1,0,1,0,0,1
SEEDGWAS2924.RN,0,0,0.0136923,0.00957888,-0.000626526,0.00127825,0.00607968,-0.000334464,-1.58431e-05,0.00557889,-0.00861235,-0.00669719,19.41666603,15.30000019,914.75,187.75,5.25,99.58868408,516,23.5,286,30.25,15.60208321,70.51808167,164.3903351,28.39999962,6.275000095,22.125,17.75,15.3125,2069.75,17800.9583333333,1.92499998208333,1.19229167216667,1,1,1,1,Good,1,1,0,0,0,0
SEEDGWAS2925.RN,0,0,0.0240655,0.0196555,0.00805179,-0.0133099,-0.00777385,0.00308441,-0.00385449,-0.000897905,-0.00700135,0.00339155,15.8708334,11.01249981,786.5,156.5,20,69.10806274,357.5,68.25,220,68.25,14.98958302,65.81575012,199.6022644,24.5,1.725000024,22.77499962,14.7458334,11.01249981,2391.5,16942.5208333333,1.9770833055,1.09583332141667,1,1,1,2,Good,1,1,0,0,0,0
SEEDGWAS2926.RN,0,1,0.0137723,0.0205508,0.00190685,-0.0106463,-0.00152158,0.00773334,-0.0121813,-0.0044689,-0.00987986,0.000972486,17.48749924,12.25833321,1150,221.75,36,65.6534729,518.75,115,282.25,118.75,11.45833302,60.62486267,213.13414,24.17499924,5.275000095,18.89999962,16.44166756,13.11250019,1869.75,16523.9791666667,1.73750001208333,1.34770833458333,1,1,1,1,Good,1,1,2,2,1,2
SEEDGWAS2927.RN,0,0,0.00761257,0.0169037,0.00132313,-0.00572942,0.00284139,0.00963564,-0.00824989,9.61749e-05,-0.012128,0.0038223,16.50416565,12.89999962,1082.25,220.25,8.5,88.10093689,539.5,31.5,488.5,31.5,13.51041698,70.82781982,153.3285217,23.82500076,4.75,19.07500076,16.39166641,12.89999962,2247.75,17466.9375,2.45000000791667,1.26145833725,2,2,2,1,Good,1,0,0,0,0,0
SEEDGWAS2928.RN,0,0,0.00348619,0.0113218,-0.00377498,0.000244592,-0.000231945,0.000705441,-0.0112653,-0.00254816,-0.00477376,0.00379128,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,1,Good,1,0,0,0,1,0
SEEDGWAS2930.RN,0,0,-0.00540355,0.00606338,-0.00646094,0.00618535,0.0114606,0.00678928,-0.011946,-0.00316608,-0.00339548,-0.0189699,19.84999847,16.32083321,1120.75,233,4,93.52270508,567.75,22.25,389.5,22.25,13.4958334,70.19937134,146.0275726,27.5,8.274999619,19.22500038,19.4375,16.32083321,1783.75,17672.125,2.22499996416667,1.49708334608333,2,1,2,1,Good,1,0,0,0,0,0
SEEDGWAS2931.RN,0,0,-0.00163614,0.00334011,-0.00865414,0.00217855,0.00396171,-0.00243834,-0.00167298,0.0054613,-0.00529628,-0.00237929,19.70416641,13.54166603,458.75,95.25,8,85.26243591,253.5,30.25,137,31.25,15.125,63.02105713,253.3959656,28.75,4.75,24,19.06666565,13.79583359,2112.75,18689.7708333333,2.53541666266667,1.08874999975,1,1,1,1,Good,1,1,0,0,0,0
SEEDGWAS2932.RN,0,0,-0.00277091,0.00941619,-0.0031273,0.0029506,0.00846101,0.0114397,-0.0070573,-0.00144841,-0.0143337,-0.00368728,16.86666679,12.77916622,941.25,190.75,6.5,94.52896118,544,33.25,283.5,33.75,15.1604166,67.68436432,162.9473267,26.07500076,3.674999952,22.39999962,15.54583359,12.78333282,2476.5,17906.9791666667,2.25416666266667,1.00979166725,1,1,1,2,Good,1,2,0,0,0,0
SEEDGWAS2935.RN,0,0,0.0085797,0.00993659,-0.0026937,-0.00160509,0.000696787,0.00077834,-0.00370338,0.00207582,-0.00727028,-0.000638214,19.41666603,15.30000019,914.75,187.75,5.25,99.58868408,516,23.5,286,30.25,15.60208321,70.51808167,164.3903351,28.39999962,6.275000095,22.125,17.75,15.3125,2069.75,17800.9583333333,1.92499998208333,1.19229167216667,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS2936.RN,0,0,0.00599226,0.00112831,-0.00661333,0.00954926,0.0116754,-0.00265049,0.00649314,0.00622092,-0.0105135,-0.016942,19.41666603,15.30000019,914.75,187.75,5.25,99.58868408,516,23.5,286,30.25,15.60208321,70.51808167,164.3903351,28.39999962,6.275000095,22.125,17.75,15.3125,2069.75,17800.9583333333,1.92499998208333,1.19229167216667,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS2937.RN,1,0,0.0240935,0.0205397,0.00642474,-0.0139523,-0.0069244,0.00462602,-0.000435479,-0.00109894,-0.00513078,0.0061914,17.82916641,12.875,617.75,124,7,86.25250244,335.75,24.5,186.75,24.5,17.43333244,68.63516998,202.0152435,27.5,2.099999905,25.39999962,17.12916565,12.875,2271.25,18536.9583333333,2.25833332541667,1.07666665816667,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS2938.RN,0,0,0.0233383,0.0197043,0.00592756,-0.0105594,-0.00796311,0.000810554,-0.00242547,0.000413372,-0.00621536,0.00484962,17.61249924,12.89583397,669.75,136.75,7,89.7379837,374.5,25.75,194.75,25.75,16.91041565,69.51913452,194.1980743,26.72500038,2.400000095,24.32500076,17.05833435,12.89583397,2300,18464.3333333333,2.25416666275,1.06458332133333,1,1,1,1,Good,1,2,0,0,1,0
SEEDGWAS2939.RN,0,0,0.0239152,0.0185198,0.0057913,-0.0106413,-0.00513293,0.00399298,-0.000669622,-0.00215334,-0.00909234,0.00425767,17.52499962,12.83749962,663,136,7,90.00717926,372,25.75,194.25,25.75,16.96875,69.5451355,192.687149,26.70000076,2.299999952,24.40000153,16.94583321,12.83749962,2315,18479.7291666667,2.27708335708333,1.05833334225,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS2940.RN,0,1,0.0254481,0.0208651,0.00914896,-0.00890529,-0.00861408,0.00179598,-0.00742281,-0.00358067,-0.00238267,-0.000721403,18.19166565,13.30000019,524.75,99.5,5.75,86.85171509,290.5,19.75,159,19.75,17.66666603,69.14566803,196.340332,27.95000076,2.400000095,25.54999924,17.25,13.30000019,2262.25,18496.2291666667,2.15416666875,1.09083333125,1,1,1,2,Good,1,1,1,0,1,1
SEEDGWAS2941.RN,0,0,0.0245684,0.0186479,0.0047969,-0.0104199,-0.00738167,0.00138117,-0.00177141,-0.00360664,-0.00674032,0.00307477,17.00416565,12.47083282,471.5,91.25,4.75,82.38104248,255,18.25,164.25,18.25,17.68541718,71.09742737,184.696991,26.625,1.75,24.875,16.30833435,12.47083282,2412.25,18580.2291666667,2.25833334516667,1.03437501191667,1,1,1,1,Good,1,1,0,0,0,0
SEEDGWAS2943.RN,0,0,0.0180281,0.0177061,0.00526101,-0.0102703,-0.00544676,0.00788388,-0.000784152,0.00373739,-0.0193822,0.010176,18.30833435,13.47083378,531.5,103.25,6,88.3921051,299.25,21.25,159,21.25,17.57083321,69.04083252,194.2507324,28.04999924,2.599999905,25.45000076,17.375,13.47083378,2255.25,18519.4166666667,2.14999999608333,1.09375000508333,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS2944.RN,1,0,0.020238,0.0130842,0.00218837,-0.00537539,-0.00317519,-0.00111947,0.00267184,0.00209138,-0.00416534,0.00153868,17.65000153,12.76666641,609,121,6.75,85.81994629,328.25,24.25,183.25,24.25,17.22291756,69.02955627,200.4391174,27,2.049999952,24.95000076,17.07083321,12.76666641,2270.75,18564.9583333333,2.25416666275,1.07749998566667,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS2945.RN,0,0,0.0253354,0.0194773,0.00844926,-0.011129,-0.00681398,0.00212615,-0.00276807,-0.00680686,-0.00458413,-0.000317241,17.61249924,12.89583397,669.75,136.75,7,89.7379837,374.5,25.75,194.75,25.75,16.91041565,69.51913452,194.1980743,26.72500038,2.400000095,24.32500076,17.05833435,12.89583397,2300,18464.3333333333,2.25416666275,1.06458332133333,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS2946.RN,0,0,0.000238906,0.00717779,-0.00657695,0.00116131,0.00305937,-0.0024186,-0.00799535,0.00409754,-0.00494949,-0.00175881,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,1,Good,1,0,0,0,1,0
SEEDGWAS2947.RN,0,0,0.00730733,0.017017,0.000300715,-0.0108129,-0.0038945,0.00178739,-0.0157921,-0.00710704,-0.00855381,0.00876479,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,1,Good,1,2,0,0,1,0
SEEDGWAS2948.RN,0,0,0.0145431,0.0141068,0.00169956,-0.00399689,-0.000292791,0.00528774,-0.00192745,-0.00043484,-0.011205,-0.00467206,18.06666756,14.01249981,646.5,143,3.75,96.31159973,364,14.25,223,22.75,12.26875019,65.96554565,159.6904449,25.625,7.024999619,18.59999847,16.66666603,15.20833302,2212.25,16771.6458333333,2.50000005975,1.13895833991667,1,1,3,1,Good,1,0,0,0,0,0
SEEDGWAS2949.RN,1,1,0.0163784,0.00936468,-0.000428679,-0.00368611,0.000932991,0.000514458,0.00253903,0.000967246,-0.00490695,0.000127561,18.46666718,11.69999981,403.5,66.25,8,69.83887482,192,31.75,176.5,39,15.59375,64.30409241,282.7406311,27.29999924,3.049999952,24.25,18.21249962,14.74166679,2061,18112.0833333333,3.17499999208333,1.0368749995,1,1,3,1,Good,1,0,1,0,0,1
SEEDGWAS2950.RN,0,0,0.0210414,0.0137962,0.00525977,-0.00481869,-0.00335522,-0.00084831,0.000960354,-0.00267017,0.00287995,-0.0074219,17.90833282,12.95833302,540,96.5,6,81.37704468,278,22.75,164.5,22.75,17.83749962,69.13806915,201.3098755,27.75,1.950000048,25.79999924,17.03750038,12.95833302,2274.5,18496.2083333333,2.20833333341667,1.08270833383333,1,1,1,2,Good,1,0,0,0,1,0
SEEDGWAS2951.RN,0,0,0.0245576,0.0200166,0.00670869,-0.0127168,-0.0098418,0.000709667,-0.00392428,-0.000254334,-0.0100748,0.00661677,17.00416565,12.47083282,471.5,91.25,4.75,82.38104248,255,18.25,164.25,18.25,17.68541718,71.09742737,184.696991,26.625,1.75,24.875,16.30833435,12.47083282,2412.25,18580.2291666667,2.25833334516667,1.03437501191667,1,1,1,1,Good,1,1,0,0,1,0
SEEDGWAS2952.RN,0,0,0.0223491,0.0191687,0.00584195,-0.0113664,-0.00624447,0.00420726,-0.00145417,-0.00294043,-0.00869445,0.00469604,18.04999924,12.9958334,543,101.25,5,85.32256317,292.5,20.25,163.25,20.25,18.32500076,68.89096069,205.7280579,28.15000153,1.549999952,26.60000038,17.26250076,12.9958334,2248.25,18562.4375,2.18333334733333,1.0943749995,1,1,1,2,Good,1,1,0,0,0,0
SEEDGWAS2953.RN,0,1,0.0235868,0.0196962,0.00643205,-0.0104229,-0.00779648,0.00365019,-0.00170126,0.00181003,-0.00700253,0.0029966,17.10833359,12.42083263,492,90.5,5.25,80.61607361,259,21.5,162.5,21.5,17.36249924,69.65943146,189.4698792,26.72500038,1.799999952,24.92500114,16.31666565,12.42083263,2413,18642.8541666667,2.32083332541667,1.028124998,1,1,1,1,Good,1,1,1,1,0,2
SEEDGWAS2954.RN,0,0,0.0258686,0.0195329,0.00700003,-0.0114347,-0.00627192,0.00152217,-0.0023379,-0.0021385,-0.000911237,0.00340468,17.72083282,12.7541666,581.25,111,6,85.34645081,314,23,171.5,23,17.09375,68.64883423,203.9836121,27.02499962,2.125,24.89999962,17.14166641,12.7541666,2252.25,18554.7083333333,2.21041665483333,1.08770832925,1,1,1,1,Good,1,0,0,0,1,0
SEEDGWAS2955.RN,0,1,0.0239412,0.0195201,0.00672206,-0.0118153,-0.00729219,0.000984463,-0.00569878,-0.0032665,-0.000953923,0.00302567,18.42083359,13.625,568,114,6,88.57686615,322.25,22,174.75,22,17.30624962,69.50344086,191.4954224,27.92499924,3.025000095,24.89999962,17.43333244,13.625,2269.75,18342.2291666667,2.12499996033333,1.08916666133333,1,1,1,3,Good,1,0,1,1,0,0
SEEDGWAS2956.RN,0,0,0.0239766,0.0196885,0.00687727,-0.0115559,-0.00470481,0.00476637,-0.00164017,-0.00121764,-0.00863884,0.00610679,15.39999962,10.41250038,837.75,183.25,9,94.06916046,482.5,37.75,222.5,39.25,17.06458282,67.11880493,205.8658447,24.95000076,-0.475000024,25.42499924,14.83333302,11.28333378,2548.5,18410.2083333333,2.57291666658333,0.952083344333333,1,1,1,1,Good,1,1,0,0,0,0
SEEDGWAS296.RN,0,0,-0.0100718,0.00482511,-0.0110323,0.00379826,0.00539391,0.00261216,-0.0112678,-0.00236478,-0.003563,-0.00950735,26.15416718,22.38750076,1305.5,280,5,100.7634964,697.25,17.75,380.75,52.5,13.125,67.30792236,150.7145081,34.125,14.625,19.49999809,24.46666718,23.35833359,768.25,18442.6041666667,1.775000006,2.11854161816667,1,1,3,1,Good,1,0,0,0,0,0
SEEDGWAS2960.RN,0,0,0.0236372,0.0199845,0.00663918,-0.0106883,-0.00684525,0.00369599,-0.00252713,-0.00478434,-0.00802898,0.00434208,14.22916698,10.50833321,549.25,103.5,7.5,75.58319092,263.25,31,195,31,16.75,73.78788757,149.6042175,23.65000153,0.949999988,22.70000076,13.28750038,10.50833321,2474.75,16876.9791666667,2.09999998416667,1.03291668,1,1,2,1,Good,1,0,0,0,0,0
SEEDGWAS2961.RN,1,0,0.0153604,0.00560601,0.000656891,0.00446844,0.00259346,-0.0028617,0.00578254,0.00232709,0.00288374,-0.011146,20.75833321,14.39166641,500.25,105,5.5,90.25630188,286.5,25.25,152.25,25.25,16.38125038,63.43190002,263.5743408,30.22500038,4.400000095,25.82500076,20.08333397,15.5583334,1896.5,18949.9583333333,2.19166661308333,1.20187500108333,1,1,1,2,Good,1,2,0,0,1,0
SEEDGWAS2962.RN,0,1,0.0239869,0.0187802,0.00686378,-0.00895787,-0.00622277,-0.00163258,-0.00217676,-0.00359054,0.000621584,-0.0008758,17.80833435,13.13749981,764.5,148,5.25,92.7620163,422.75,19,251.25,19,17.40833282,70.12425232,184.2599792,27.39999962,2.574999809,24.82499886,16.77499962,13.13749981,2244.25,17879.5625,1.97916665666667,1.11916668225,1,1,1,2,Good,1,1,2,1,1,0
SEEDGWAS2963.RN,0,0,0.0238742,0.0181602,0.0068192,-0.010478,-0.00509434,0.0040833,-0.0018731,-0.000420685,-0.00825572,0.00645135,18.14166641,13.52499962,782.5,155,5,94.00256348,435,19,259,19,17.62083435,70.41304779,181.2583008,27.875,2.849999905,25.02499962,17.01666641,13.52499962,2217.25,17895.375,1.96874998016667,1.12833333,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS2964.RN,0,0,0.0245707,0.0190221,0.00669419,-0.00849239,-0.00774372,0.00262465,-0.00277308,-0.00178723,-0.00501454,0.00225251,17.82500076,13.11666679,765,145.5,5,94.02971649,428.75,19.5,243.5,19.5,17.26666641,70.62039948,186.380661,27.07500076,2.625,24.45000076,16.92083359,13.11666679,2241.5,17976.375,1.98333331941667,1.120416671,1,1,1,3,Good,1,1,0,0,0,0
SEEDGWAS2966.RN,0,0,0.0231997,0.0202142,0.00820612,-0.00918219,-0.0088615,0.00222094,-0.00475934,-0.00165171,-0.00354485,0.00328434,15.95833302,11.40833282,660.5,124,7.25,79.65284729,336,23.75,246,23.75,18.46249962,71.07752991,181.7722168,25.92499924,-0.050000001,25.97500038,15.14166641,11.40833282,2500.75,17582.0625,2.15624998025,1.01666666558333,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS2967.RN,0,0,0.0252481,0.0184848,0.00666072,-0.0113518,-0.00812972,0.00229676,-0.00324705,-0.0032927,-0.0063708,0.00606974,13.21666622,9.841666222,709.75,134.75,10,81.89629364,366.75,35,235.5,35,15.4958334,73.26613617,134.9042664,22.07500076,0.924999952,21.14999962,12.22083282,9.841666222,2661,16985.7708333333,2.24583331733333,0.959166661,1,1,1,1,Good,1,0,0,0,2,0
SEEDGWAS2968.RN,0,0,0.0126249,0.0187534,0.003731,-0.0105216,-0.00253543,0.00390577,-0.0133536,-0.00521396,-0.00778594,-0.00384429,17.87083435,12.57083321,1181.75,226.25,36.5,66.34919739,538,116.5,290.75,118.75,11.48541641,60.36877823,216.1779175,24.60000038,5.574999809,19.02499962,16.81666756,13.42916679,1804.75,16550.6458333333,1.7166666985,1.38020832333333,1,1,1,1,Good,1,1,0,1,0,0
SEEDGWAS297.RN,1,0,-0.011002,-0.00587713,-0.00387938,-0.0201212,-0.0105465,0.0120353,0.0206178,0.00526535,0.00284626,0.0024404,24.15833282,16.44583321,1418,165.25,82.25,21.90028954,458.5,267.75,458.5,280.5,9.158332825,51.0212326,314.030304,28.84999847,10.89999962,17.95000076,24.15833282,17.15416718,2.5,14042.9583333333,3.06249999991667,1.95041668416667,2,2,1,2,Good,1,0,0,0,0,0
SEEDGWAS2970.RN,1,1,0.0101368,0.00286913,-0.00318284,0.00563238,0.00820599,-0.000606546,0.00403654,0.0059972,-0.00678092,-0.0123667,19.09583282,14.97083282,590.75,129.25,4.75,88.04582977,300.25,17.75,231,25,15.52083302,68.07402039,166.2234039,28.39999962,5.599999905,22.79999924,17.9375,14.99166679,2110.75,16904.4583333333,2.24999998016667,1.18104167283333,1,1,2,1,Good,1,1,2,0,1,1
SEEDGWAS2971.RN,0,1,0.0134717,0.00744528,-3.5339e-05,0.00503006,0.00606744,-0.00298527,0.00167234,0.00505462,0.00726049,-0.0137103,19.34166718,15.3708334,642,139.25,2.75,92.00539398,350.5,12,243.25,12,15.24791718,67.99584961,160.0251007,28.17499924,5.75,22.42499924,18.41250038,15.3708334,2051.75,17079.5833333333,2.31041669866667,1.2114583255,1,1,1,1,Good,1,0,1,0,0,1
SEEDGWAS2972.RN,0,0,0.0169404,0.0121897,0.000289964,0.0018389,0.00336567,8.96635e-05,-0.00100916,-0.000871231,0.000930201,-0.00892296,18.88333321,15.11666679,686.5,144,5,90.57221985,368.75,16.75,254.5,16.75,15.49166679,70.17747498,151.3098755,27.77499962,5.699999809,22.07500076,18,15.11666679,2126.5,17054.6875,2.23749995225,1.18354168025,1,1,2,1,Good,1,0,0,0,0,0
SEEDGWAS2973.RN,0,0,0.014713,0.0108597,0.00172337,-0.000260404,0.00292622,-0.000485161,0.00106043,0.0035804,-0.00258099,-0.00931105,18.88333321,15.11666679,686.5,144,5,90.57221985,368.75,16.75,254.5,16.75,15.49166679,70.17747498,151.3098755,27.77499962,5.699999809,22.07500076,18,15.11666679,2126.5,17054.6875,2.23749995225,1.18354168025,1,1,2,1,Good,1,1,0,0,0,0
SEEDGWAS2974.RN,0,0,0.0236722,0.0176964,0.00653675,-0.00980784,-0.00337258,0.00133712,-0.00194954,0.000648406,-0.0062372,0.00510097,18.14166641,13.6208334,903.5,176.5,6,98.82623291,525.25,25,279,28.25,15.64166641,66.56208801,179.5523987,27.89999962,4.400000095,23.5,16.67083359,13.67916679,2337.5,17890.375,2.13124999408333,1.06895832725,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS2975.RN,0,0,0.0169895,0.0163291,0.00299955,-0.00842499,-0.00241108,0.00341041,-0.00187245,-0.00223186,-0.010807,0.00339556,16.51250076,11.90833282,774.25,165.25,10.25,90.96218109,434,33,224,33,16.58958435,69.63095093,190.8748779,25.54999924,1.725000024,23.82500076,16,12.14166641,2426.5,18511.8958333333,2.47500004358333,1.00229167941667,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS2976.RN,0,0,0.015824,0.00967014,-0.000507062,0.0007177,0.000475145,-0.00219308,0.000824853,0.000383111,-0.0019037,-0.008781,18.30833435,13.47083378,531.5,103.25,6,88.3921051,299.25,21.25,159,21.25,17.57083321,69.04083252,194.2507324,28.04999924,2.599999905,25.45000076,17.375,13.47083378,2255.25,18519.4166666667,2.14999999608333,1.09375000508333,1,1,1,2,Good,1,2,0,0,2,0
SEEDGWAS2977.RN,0,0,0.0243716,0.020179,0.00726063,-0.0124149,-0.0068992,0.00514727,-0.00104951,0.00388617,-0.00604051,0.0036518,16.27916718,12.3166666,955.25,182.25,6.5,92.11283875,540,35.75,298,38.25,14.82916641,68.26322937,158.2097321,25.27499962,3.549999952,21.72500038,15.0041666,12.35000038,2548.5,17759.7083333333,2.30833327766667,0.98166668925,1,1,1,1,Good,1,2,0,0,1,0
SEEDGWAS2978.RN,0,0,0.0116711,0.00778718,-0.00190084,0.000927303,0.0031025,0.000112762,0.0017485,0.00306086,-0.00525451,-0.0119861,18.92916679,14.08333302,534,112,5,82.92127228,257.5,23.25,221.5,23.25,17.23749924,71.08256531,195.4944305,28.15000153,3.900000095,24.25,18.65833282,14.08333302,2005,17261.7291666667,1.84791664275,1.23041667033333,1,1,1,2,Good,1,2,0,0,0,0
SEEDGWAS2979.RN,0,0,0.00949538,0.00112008,-0.00252982,0.0105969,0.00653924,-0.00768869,0.00228485,0.00342341,0.00945628,-0.0177911,22.07916641,15.39166641,643,155.25,5,105.9838791,407.25,22,156.5,32.75,16.32916641,62.98612213,271.4814453,31.625,5.699999809,25.92500114,21.15833282,18.66666603,1868.5,18689.4166666667,2.13124997408333,1.17833331733333,1,1,1,2,Good,1,0,0,0,0,0
