Name,Mean,Copy,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,CDH
SEEDGWAS2165.RN,0.0187192041651782,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013410,NA,Landrace,Unknown,Unknown,-13.58333333,-42.91666667,650,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2214.RN,0.0173883390396176,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018850,NA,Landrace,Unknown,Unknown,-10.150584,-67.721113,211,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS222.RN,0.016204565944703,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003949,NA,Landrace,Unknown,Unknown,19.743912,-70.874286,177,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2220.RN,0.0197615907647341,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018897,NA,Landrace,Unknown,Unknown,-13.38333333,-44.71666667,714,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2225.RN,0.0185126727364862,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018921,NA,Landrace,Unknown,Unknown,-16.86666667,-42.06666667,319,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2233.RN,0.0216964224851678,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018982,NA,Landrace,Unknown,Unknown,-23.08333333,-55.21666667,471,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2250.RN,0.0176303881129692,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022577,NA,Landrace,Unknown,Unknown,22.83333333,-99.31666667,335,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS2261.RN,0.0144164360077346,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022332,NA,Landrace,Unknown,Unknown,21.250533,-104.880645,883,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS2276.RN,0.0164320244846718,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024993,NA,Landrace,Unknown,Unknown,1.83,-61.13,51,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2287.RN,0.0157291902301467,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025101,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2293.RN,0.0201883384162658,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025164,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2310.RN,0.0151597068003821,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000153,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2361.RN,0.0203680166622031,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001660,NA,Landrace,Unknown,Unknown,20.143022,-103.723087,2301,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS237.RN,0.0205998414818695,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004326,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS2370.RN,0.0240278470214593,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001995,NA,Landrace,Unknown,Unknown,18.878577,-99.083132,1277,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS238.RN,0.0220121063662546,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004336,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS239.RN,0.0249242899494836,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004339,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS2402.RN,0.01439180236028,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003043,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2426.RN,0.0188675352283719,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005598,NA,Landrace,Unknown,Unknown,19.58333333,-102.4666667,1327,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2459.RN,0.0347940342900932,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006357,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2478.RN,0.0146103111238339,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008020,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2479.RN,0.0215925556706888,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008073,NA,Landrace,Unknown,Unknown,19.290057,-100.441427,1303,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2486.RN,0.0186865373295027,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009168,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2520.RN,0.0192467889545874,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013309,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2523.RN,0.0191696893555106,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013359,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2557.RN,0.0181204111294,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016669,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS257.RN,0.0213038673406247,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004862,NA,Landrace,Unknown,Unknown,-22.01666667,-47.9,826,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2572.RN,0.0149543900814225,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017149,NA,Landrace,Unknown,Unknown,24.465353,-104.099147,2005,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2579.RN,0.0210447735244857,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017492,NA,Landrace,Unknown,Unknown,20.78333333,-102.95,1676,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS259.RN,0.0207982828266328,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004874,NA,Landrace,Unknown,Unknown,-22.4,-49.41666667,520,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS2643.RN,0.0157185624731294,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023053,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2649.RN,0.018756345934802,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023080,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2652.RN,0.018503340780991,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023086,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2667.RN,0.0170131123914401,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025222,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2682.RN,0.0161609630565712,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000610,NA,Landrace,Unknown,Unknown,19.735479,-103.462153,1511,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2700.RN,0.0193080668621825,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001433,NA,Landrace,Unknown,Unknown,19.06,-97.96,2339,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS2715.RN,0.0188090675917993,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001598,NA,Landrace,Unknown,Unknown,19.05,-98,2319,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2720.RN,0.0182393931083665,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001642,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2723.RN,0.019605915575937,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001732,NA,Landrace,Unknown,Unknown,19.93333333,-103.7333333,2161,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS2731.RN,0.0183082130284268,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001929,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2744.RN,0.0189809711065976,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003200,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2746.RN,0.019338785106953,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005331,NA,Landrace,Unknown,Unknown,19.634386,-102.503967,1298,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2748.RN,0.0189692995537269,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005565,NA,Landrace,Unknown,Unknown,19.691693,-101.082409,2004,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2772.RN,0.0155961389786579,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006067,NA,Landrace,Unknown,Unknown,17.592724,-96.549449,2063,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2776.RN,0.0176378743500819,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006080,NA,Landrace,Unknown,Unknown,17.190837,-97.867153,2338,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2779.RN,0.016740627663485,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006089,NA,Landrace,Unknown,Unknown,17.76666667,-96.78333333,1860,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2806.RN,0.0185341488314224,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007567,NA,Landrace,Unknown,Unknown,19.01666667,-98.4,2144,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2812.RN,0.0205208344131073,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007588,NA,Landrace,Unknown,Unknown,19.03333333,-98.03333333,2317,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2814.RN,0.0174669670901816,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007600,NA,Landrace,Unknown,Unknown,19.1,-98.3,2170,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2815.RN,0.0175061466796226,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007606,NA,Landrace,Unknown,Unknown,18.91666667,-97.86666667,2078,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2823.RN,0.0353789740904848,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007673,NA,Landrace,Unknown,Unknown,19.33333333,-98.48333333,2355,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2832.RN,0.0168118609043814,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007728,NA,Landrace,Unknown,Unknown,18.95,-98.01666667,2134,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2868.RN,0.0147141223649539,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008493,NA,Landrace,Unknown,Unknown,19.58333333,-99.03333333,2244,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2893.RN,0.034117719753084,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010232,NA,Landrace,Unknown,Unknown,19.350685,-97.445161,2410,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS291.RN,0.018728283344598,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005425,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2910.RN,0.0177009980880729,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011868,NA,Landrace,Unknown,Unknown,19.35,-98.1,2454,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2913.RN,0.0206575784379528,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011951,NA,Landrace,Unknown,Unknown,22.63333333,-102.9666667,2028,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS292.RN,0.0220934804108092,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005428,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2937.RN,0.0199747113869764,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014486,NA,Landrace,Unknown,Unknown,19.835255,-99.217527,2259,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2944.RN,0.021225950876308,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014531,NA,Landrace,Unknown,Unknown,19.83333333,-99.2,2264,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS2949.RN,0.0192475363736645,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014581,NA,Landrace,Unknown,Unknown,23.13333333,-101.1166667,2043,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS2961.RN,0.0158728093264996,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015828,NA,Landrace,Unknown,Unknown,20.474247,-99.927547,1894,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS297.RN,0.0213688948349963,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005463,NA,Landrace,Unknown,Unknown,-28.515684,-49.005651,2,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS2970.RN,0.0189865919289205,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017437,NA,Landrace,Unknown,Unknown,17.66666667,-97.48333333,2188,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS306.RN,0.0230592135838064,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005538,NA,Landrace,Unknown,Unknown,-20.48333333,-49.31666667,518,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3068.RN,0.0180109405961937,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024172,NA,Landrace,Unknown,Unknown,17.284759,-91.811051,366,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS307.RN,0.0209223558379644,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005545,NA,Landrace,Unknown,Unknown,-22.437301,-46.852271,660,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS3078.RN,0.018392824683242,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021091,NA,Landrace,Unknown,Unknown,19.578317,-98.583348,2608,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS3089.RN,0.0206400314955532,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021176,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3096.RN,0.0171564761542166,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022202,NA,Landrace,Unknown,Unknown,19.13333333,-98.2,2245,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3111.RN,0.0209299858354585,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024122,NA,Landrace,Unknown,Unknown,19.93,-103.7,2228,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3114.RN,0.0163128610600444,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024141,NA,Landrace,Unknown,Unknown,19.988464,-103.515374,1353,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3123.RN,0.0167727226060377,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024162,NA,Landrace,Unknown,Unknown,22.233853,-102.212362,1973,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS3126.RN,0.0294938299345825,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024581,NA,Landrace,Unknown,Unknown,19.677872,-99.166836,2257,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS313.RN,0.0190883360783146,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005659,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3165.RN,0.0198336081943277,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000225,NA,Landrace,Unknown,Unknown,17.580798,-101.267595,109,NA,NA,NA,NA,Ab10,Ab10-I,NA,No,Neither,Ab10
SEEDGWAS3168.RN,0.0354930088254954,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000320,NA,Landrace,Unknown,Unknown,19.27416667,-102.9836111,681,NA,NA,NA,NA,Ab10,Ab10-I,NA,No,Neither,Ab10
SEEDGWAS3205.RN,0.0191301455251888,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004460,NA,Landrace,Unknown,Unknown,-29.846457,-50.855959,117,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3225.RN,0.0186452624347053,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005951,NA,Landrace,Unknown,Unknown,16.539657,-98.136052,221,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3294.RN,0.0202103999468138,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016814,NA,Landrace,Unknown,Unknown,-24.232884,-55.890666,245,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3320.RN,0.021402087656696,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022023,NA,Landrace,Unknown,Unknown,-24.523124,-54.824574,356,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS3331.RN,0.0156259708459646,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022015,NA,Landrace,Unknown,Unknown,-23.886305,-56.467604,151,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3381.RN,0.0210815528126791,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000300,NA,Landrace,Unknown,Unknown,20.15,-103.05,1567,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3447.RN,0.0189663426964043,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005472,NA,Landrace,Unknown,Unknown,22.05427,-99.816363,1078,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS348.RN,0.019739837558146,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007789,NA,Landrace,Unknown,Unknown,-20.63333333,-47.28333333,735,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS3536.RN,0.0172774124601887,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009694,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3605.RN,0.0176648427528804,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012020,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3628.RN,0.0203172163612757,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015719,NA,Landrace,Unknown,Unknown,21.253292,-100.913794,2004,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3641.RN,0.0176307328457622,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020618,NA,Landrace,Unknown,Unknown,24.50251,-104.760042,1946,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS3652.RN,0.0162772105906657,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020845,NA,Landrace,Unknown,Unknown,-29.424059,-66.796452,445,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3668.RN,0.0206731343679338,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023865,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3670.RN,0.0203442327730908,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023889,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3701.RN,0.019251076693757,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006851,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS3717.RN,0.0204427224596361,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008175,NA,Landrace,Unknown,Unknown,19.81666667,-99.11666667,2259,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3733.RN,0.0152878922837268,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010605,NA,Landrace,Unknown,Unknown,23.739833,-103.832054,2179,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3757.RN,0.0196005840566747,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017119,NA,Landrace,Unknown,Unknown,19.479844,-97.500186,2331,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3780.RN,0.0227839064469334,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022867,NA,Landrace,Unknown,Unknown,24.516667,-104.716667,1936,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS3787.RN,0.0170247790931163,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024018,NA,Landrace,Unknown,Unknown,24.470342,-104.120767,2030,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3801.RN,0.0182603333419929,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000373,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS383.RN,0.0211839672579592,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009905,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3841.RN,0.0197008089702632,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004157,NA,Landrace,Unknown,Unknown,-25.916667,-57.15,158,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3874.RN,0.0148535165680867,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005836,NA,Landrace,Unknown,Unknown,25.629185,-100.082949,387,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS388.RN,0.0182444300458953,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009944,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3886.RN,0.022083670081772,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007038,NA,Landrace,Unknown,Unknown,21.376419,-104.819531,966,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS389.RN,0.0189134320127921,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009945,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3915.RN,0.0318809539170634,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007206,NA,Landrace,Unknown,Unknown,26.71666667,-108.3333333,254,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS394.RN,0.0411764443725047,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009972,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS3962.RN,0.0177016601360155,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009156,NA,Landrace,Unknown,Unknown,21.225329,-105.01608,374,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
